run,protein_id,organism,task,kind,length,matched
esm2_aho_emission_fusion,P52718,Aspergillus niger,propeptides,true,27,False
esm2_aho_emission_fusion,P52718,Aspergillus niger,propeptides,fp_pred,34,False
esm2_aho_emission_fusion,Q5ABW2,Candida albicans,propeptides,true,22,True
esm2_aho_emission_fusion,P13696,Bos taurus,peptides,true,11,False
esm2_aho_emission_fusion,P13696,Bos taurus,propeptides,fp_pred,5,False
esm2_aho_emission_fusion,Q3YIX4,Canis lupus familiaris,peptides,true,12,False
esm2_aho_emission_fusion,Q3YIX4,Canis lupus familiaris,propeptides,fp_pred,5,False
esm2_aho_emission_fusion,P30086,Homo sapiens,peptides,true,11,False
esm2_aho_emission_fusion,P30086,Homo sapiens,propeptides,fp_pred,5,False
esm2_aho_emission_fusion,P48737,Macaca fascicularis,peptides,true,12,False
esm2_aho_emission_fusion,P48737,Macaca fascicularis,propeptides,fp_pred,6,False
esm2_aho_emission_fusion,P70296,Mus musculus,peptides,true,11,False
esm2_aho_emission_fusion,P70296,Mus musculus,propeptides,fp_pred,7,False
esm2_aho_emission_fusion,Q5R4R0,Pongo abelii,peptides,true,12,False
esm2_aho_emission_fusion,Q5R4R0,Pongo abelii,propeptides,fp_pred,5,False
esm2_aho_emission_fusion,Q8MK67,Oryctolagus cuniculus,peptides,true,12,False
esm2_aho_emission_fusion,Q8MK67,Oryctolagus cuniculus,propeptides,fp_pred,6,False
esm2_aho_emission_fusion,P31044,Rattus norvegicus,peptides,true,11,False
esm2_aho_emission_fusion,P31044,Rattus norvegicus,propeptides,fp_pred,7,False
esm2_aho_emission_fusion,P52719,Aspergillus phoenicis,propeptides,true,34,False
esm2_aho_emission_fusion,P52719,Aspergillus phoenicis,propeptides,fp_pred,28,False
esm2_aho_emission_fusion,Q9FZ54,Arabidopsis thaliana,peptides,true,15,False
esm2_aho_emission_fusion,Q9FZ54,Arabidopsis thaliana,peptides,fp_pred,15,False
esm2_aho_emission_fusion,Q9FZ54,Arabidopsis thaliana,peptides,fp_pred,10,False
esm2_aho_emission_fusion,Q9FZ54,Arabidopsis thaliana,propeptides,fp_pred,18,False
esm2_aho_emission_fusion,Q9FZ54,Arabidopsis thaliana,propeptides,fp_pred,23,False
esm2_aho_emission_fusion,Q52K95,Arabidopsis thaliana,peptides,true,15,False
esm2_aho_emission_fusion,Q52K95,Arabidopsis thaliana,peptides,fp_pred,46,False
esm2_aho_emission_fusion,Q52K95,Arabidopsis thaliana,propeptides,fp_pred,33,False
esm2_aho_emission_fusion,P69560,Spinacia oleracea,propeptides,true,9,False
esm2_aho_emission_fusion,P32036,Cuscuta reflexa,propeptides,true,9,False
esm2_aho_emission_fusion,O18495,Styela clava,peptides,true,32,False
esm2_aho_emission_fusion,O18495,Styela clava,peptides,fp_pred,27,False
esm2_aho_emission_fusion,O18495,Styela clava,propeptides,true,26,False
esm2_aho_emission_fusion,F8S0Z7,Crotalus adamanteus,propeptides,true,24,True
esm2_aho_emission_fusion,B6EWW8,Gloydius brevicaudus,propeptides,true,24,True
esm2_aho_emission_fusion,Q5AJC0,Candida albicans,propeptides,true,30,False
esm2_aho_emission_fusion,Q5AJC0,Candida albicans,propeptides,fp_pred,26,False
esm2_aho_emission_fusion,P07911,Homo sapiens,propeptides,true,26,True
esm2_aho_emission_fusion,P48733,Bos taurus,propeptides,true,22,False
esm2_aho_emission_fusion,P48733,Bos taurus,propeptides,fp_pred,27,False
esm2_aho_emission_fusion,Q862Z3,Canis lupus familiaris,propeptides,true,22,False
esm2_aho_emission_fusion,Q862Z3,Canis lupus familiaris,propeptides,fp_pred,27,False
esm2_aho_emission_fusion,Q91X17,Mus musculus,propeptides,true,24,True
esm2_aho_emission_fusion,Q5R5C1,Pongo abelii,propeptides,true,27,True
esm2_aho_emission_fusion,P27590,Rattus norvegicus,propeptides,true,29,True
esm2_aho_emission_fusion,Q5USN7,Viola odorata,peptides,true,29,True
esm2_aho_emission_fusion,Q5USN7,Viola odorata,peptides,true,29,True
esm2_aho_emission_fusion,Q5USN7,Viola odorata,peptides,true,29,False
esm2_aho_emission_fusion,Q5USN7,Viola odorata,peptides,fp_pred,33,False
esm2_aho_emission_fusion,Q5USN7,Viola odorata,propeptides,true,46,True
esm2_aho_emission_fusion,Q5USN7,Viola odorata,propeptides,true,25,True
esm2_aho_emission_fusion,Q5USN7,Viola odorata,propeptides,true,25,True
esm2_aho_emission_fusion,P0C8W1,Hoffmannihadrurus gertschi,peptides,true,13,True
esm2_aho_emission_fusion,P0C8W1,Hoffmannihadrurus gertschi,propeptides,true,32,True
esm2_aho_emission_fusion,Q9BPA1,Conus ventricosus,peptides,true,34,True
esm2_aho_emission_fusion,Q9BPA1,Conus ventricosus,propeptides,true,35,True
esm2_aho_emission_fusion,Q3YEE1,Conus marmoreus,peptides,true,34,False
esm2_aho_emission_fusion,Q3YEE1,Conus marmoreus,propeptides,true,27,True
esm2_aho_emission_fusion,Q8IS41,Conus vexillum,peptides,true,36,False
esm2_aho_emission_fusion,Q8IS41,Conus vexillum,propeptides,true,30,True
esm2_aho_emission_fusion,Q7Z027,Conus vexillum,peptides,true,28,True
esm2_aho_emission_fusion,Q7Z027,Conus vexillum,propeptides,true,31,True
esm2_aho_emission_fusion,Q26443,Conus marmoreus,peptides,true,31,False
esm2_aho_emission_fusion,Q26443,Conus marmoreus,propeptides,true,27,True
esm2_aho_emission_fusion,Q7M761,Mus musculus,propeptides,true,29,False
esm2_aho_emission_fusion,P81941,Pseudopleuronectes americanus,peptides,true,25,True
esm2_aho_emission_fusion,P81941,Pseudopleuronectes americanus,propeptides,true,21,True
esm2_aho_emission_fusion,P36491,Populus deltoides,propeptides,true,9,False
esm2_aho_emission_fusion,Q27173,Paramecium tetraurelia,propeptides,true,29,True
esm2_aho_emission_fusion,Q27173,Paramecium tetraurelia,propeptides,fp_pred,50,False
esm2_aho_emission_fusion,A0A384E129,Conus moncuri,peptides,true,31,True
esm2_aho_emission_fusion,A0A384E129,Conus moncuri,propeptides,true,23,True
esm2_aho_emission_fusion,L0GCV8,Urodacus yaschenkoi,peptides,true,14,True
esm2_aho_emission_fusion,L0GCV8,Urodacus yaschenkoi,propeptides,true,39,True
esm2_aho_emission_fusion,S6CWV8,Tityus serrulatus,peptides,true,17,True
esm2_aho_emission_fusion,S6CWV8,Tityus serrulatus,propeptides,true,29,True
esm2_aho_emission_fusion,D4B5D4,Arthroderma benhamiae,propeptides,true,21,True
esm2_aho_emission_fusion,D4B5D4,Arthroderma benhamiae,propeptides,fp_pred,50,False
esm2_aho_emission_fusion,P0C589,Viola arvensis,peptides,true,33,True
esm2_aho_emission_fusion,P0C589,Viola arvensis,peptides,true,33,False
esm2_aho_emission_fusion,P0C589,Viola arvensis,peptides,fp_pred,37,False
esm2_aho_emission_fusion,P0C589,Viola arvensis,peptides,fp_pred,33,False
esm2_aho_emission_fusion,P0C589,Viola arvensis,peptides,fp_pred,37,False
esm2_aho_emission_fusion,P0C589,Viola arvensis,propeptides,true,50,False
esm2_aho_emission_fusion,P0C589,Viola arvensis,propeptides,true,13,False
esm2_aho_emission_fusion,P0C589,Viola arvensis,propeptides,true,49,False
esm2_aho_emission_fusion,P0C589,Viola arvensis,propeptides,fp_pred,13,False
esm2_aho_emission_fusion,P0C589,Viola arvensis,propeptides,fp_pred,17,False
esm2_aho_emission_fusion,P0C589,Viola arvensis,propeptides,fp_pred,12,False
esm2_aho_emission_fusion,Q8X176,Neosartorya fumigata,propeptides,true,28,False
esm2_aho_emission_fusion,Q8X176,Neosartorya fumigata,propeptides,fp_pred,24,False
esm2_aho_emission_fusion,Q9BZR6,Homo sapiens,propeptides,true,26,True
esm2_aho_emission_fusion,Q9N0E3,Macaca fascicularis,propeptides,true,26,True
esm2_aho_emission_fusion,Q99PI8,Mus musculus,propeptides,true,26,False
esm2_aho_emission_fusion,Q99PI8,Mus musculus,propeptides,fp_pred,34,False
esm2_aho_emission_fusion,Q99M75,Rattus norvegicus,propeptides,true,26,False
esm2_aho_emission_fusion,Q99M75,Rattus norvegicus,propeptides,fp_pred,34,False
esm2_aho_emission_fusion,Q5K0D8,Conus striatus,peptides,true,36,False
esm2_aho_emission_fusion,Q5K0D8,Conus striatus,propeptides,true,20,True
esm2_aho_emission_fusion,Q9U651,Conus textile,peptides,true,25,True
esm2_aho_emission_fusion,Q9U651,Conus textile,propeptides,true,28,True
esm2_aho_emission_fusion,O00254,Homo sapiens,propeptides,true,17,False
esm2_aho_emission_fusion,Q96RI0,Homo sapiens,propeptides,true,30,False
esm2_aho_emission_fusion,Q96RI0,Homo sapiens,propeptides,fp_pred,41,False
esm2_aho_emission_fusion,Q9GLG4,Sus scrofa,peptides,true,11,False
esm2_aho_emission_fusion,Q9GLG4,Sus scrofa,peptides,true,17,False
esm2_aho_emission_fusion,Q9GLG4,Sus scrofa,peptides,true,34,False
esm2_aho_emission_fusion,Q9GLG4,Sus scrofa,peptides,true,11,False
esm2_aho_emission_fusion,Q9GLG4,Sus scrofa,peptides,fp_pred,5,False
esm2_aho_emission_fusion,Q9GLG4,Sus scrofa,peptides,fp_pred,21,False
esm2_aho_emission_fusion,Q9GLG4,Sus scrofa,peptides,fp_pred,14,False
esm2_aho_emission_fusion,Q9GLG4,Sus scrofa,peptides,fp_pred,21,False
esm2_aho_emission_fusion,P20840,Saccharomyces cerevisiae,propeptides,true,23,True
esm2_aho_emission_fusion,P83580,Atrax robustus,peptides,true,37,True
esm2_aho_emission_fusion,P83580,Atrax robustus,propeptides,true,26,True
esm2_aho_emission_fusion,P0DMQ0,Hadronyche modesta,peptides,fp_pred,37,False
esm2_aho_emission_fusion,P0DMQ0,Hadronyche modesta,propeptides,true,23,True
esm2_aho_emission_fusion,A5A3H2,Atrax robustus,peptides,true,37,True
esm2_aho_emission_fusion,A5A3H2,Atrax robustus,propeptides,true,19,True
esm2_aho_emission_fusion,P0DMQ2,Hadronyche modesta,peptides,fp_pred,37,False
esm2_aho_emission_fusion,P0DMQ2,Hadronyche modesta,propeptides,true,23,True
esm2_aho_emission_fusion,A5A3H3,Atrax robustus,peptides,true,37,False
esm2_aho_emission_fusion,A5A3H3,Atrax robustus,peptides,fp_pred,30,False
esm2_aho_emission_fusion,A5A3H3,Atrax robustus,propeptides,true,19,True
esm2_aho_emission_fusion,S0F1N6,Hadronyche infensa,propeptides,true,18,True
esm2_aho_emission_fusion,A5A3H4,Atrax robustus,peptides,true,37,False
esm2_aho_emission_fusion,A5A3H4,Atrax robustus,peptides,fp_pred,30,False
esm2_aho_emission_fusion,A5A3H4,Atrax robustus,propeptides,true,19,True
esm2_aho_emission_fusion,P82357,Pseudacanthotermes spiniger,peptides,true,22,True
esm2_aho_emission_fusion,Q93XK2,Pisum sativum,propeptides,true,11,False
esm2_aho_emission_fusion,O18496,Styela clava,peptides,true,32,True
esm2_aho_emission_fusion,O18496,Styela clava,propeptides,true,26,False
esm2_aho_emission_fusion,O34344,Bacillus subtilis,propeptides,true,21,True
esm2_aho_emission_fusion,P23389,Bos taurus,peptides,true,11,True
esm2_aho_emission_fusion,P23389,Bos taurus,peptides,true,14,True
esm2_aho_emission_fusion,P23389,Bos taurus,peptides,true,13,False
esm2_aho_emission_fusion,P23389,Bos taurus,peptides,fp_pred,38,False
esm2_aho_emission_fusion,P23389,Bos taurus,peptides,fp_pred,47,False
esm2_aho_emission_fusion,P23389,Bos taurus,peptides,fp_pred,30,False
esm2_aho_emission_fusion,P23389,Bos taurus,peptides,fp_pred,21,False
esm2_aho_emission_fusion,Q92340,Schizosaccharomyces pombe,propeptides,true,27,True
esm2_aho_emission_fusion,P83615,Streptomyces mobaraensis,propeptides,true,6,False
esm2_aho_emission_fusion,P04279,Homo sapiens,peptides,true,31,False
esm2_aho_emission_fusion,S0F1N0,Hadronyche infensa,propeptides,true,18,True
esm2_aho_emission_fusion,P0DMQ4,Hadronyche modesta,peptides,true,36,False
esm2_aho_emission_fusion,P0DMQ4,Hadronyche modesta,propeptides,true,13,True
esm2_aho_emission_fusion,S0F1P1,Hadronyche versuta,peptides,true,37,True
esm2_aho_emission_fusion,S0F1P1,Hadronyche versuta,propeptides,true,13,True
esm2_aho_emission_fusion,Q99N14,Mus musculus,peptides,true,11,True
esm2_aho_emission_fusion,Q99N14,Mus musculus,propeptides,true,38,True
esm2_aho_emission_fusion,Q6ECK6,Oryctolagus cuniculus,peptides,true,10,True
esm2_aho_emission_fusion,Q6ECK6,Oryctolagus cuniculus,peptides,true,12,False
esm2_aho_emission_fusion,Q6ECK6,Oryctolagus cuniculus,propeptides,true,36,False
esm2_aho_emission_fusion,Q6ECK6,Oryctolagus cuniculus,propeptides,true,16,False
esm2_aho_emission_fusion,Q6ECK6,Oryctolagus cuniculus,propeptides,fp_pred,30,False
esm2_aho_emission_fusion,Q8CH01,Rattus norvegicus,peptides,true,10,True
esm2_aho_emission_fusion,Q8CH01,Rattus norvegicus,propeptides,true,38,True
esm2_aho_emission_fusion,A6ZZH2,Saccharomyces cerevisiae,propeptides,true,41,True
esm2_aho_emission_fusion,Q09982,Caenorhabditis elegans,peptides,true,5,False
esm2_aho_emission_fusion,Q09982,Caenorhabditis elegans,peptides,true,5,False
esm2_aho_emission_fusion,Q09982,Caenorhabditis elegans,peptides,true,5,False
esm2_aho_emission_fusion,Q09982,Caenorhabditis elegans,propeptides,true,32,True
esm2_aho_emission_fusion,P69761,Conus victoriae,peptides,true,29,True
esm2_aho_emission_fusion,P69761,Conus victoriae,propeptides,true,29,True
esm2_aho_emission_fusion,Q9BPA3,Conus ventricosus,peptides,true,27,True
esm2_aho_emission_fusion,Q9BPA3,Conus ventricosus,propeptides,true,26,True
esm2_aho_emission_fusion,P02957,Glycine max,propeptides,true,9,False
esm2_aho_emission_fusion,A4QLH5,Lobularia maritima,propeptides,true,9,False
esm2_aho_emission_fusion,P11185,Balaenoptera edeni,peptides,true,32,False
esm2_aho_emission_fusion,P11185,Balaenoptera edeni,peptides,true,22,False
esm2_aho_emission_fusion,P11185,Balaenoptera edeni,peptides,fp_pred,46,False
esm2_aho_emission_fusion,Q8SWI4,Encephalitozoon cuniculi,propeptides,true,29,False
esm2_aho_emission_fusion,Q8SWI4,Encephalitozoon cuniculi,propeptides,fp_pred,21,False
esm2_aho_emission_fusion,P21852,Desulfovibrio vulgaris,propeptides,true,15,False
esm2_aho_emission_fusion,P21852,Desulfovibrio vulgaris,propeptides,fp_pred,7,False
esm2_aho_emission_fusion,Q14FH6,Populus alba,propeptides,true,9,False
esm2_aho_emission_fusion,A2BDG9,Gasterosteus aculeatus,propeptides,true,30,True
esm2_aho_emission_fusion,Q7TSP5,Mus musculus,propeptides,true,26,False
esm2_aho_emission_fusion,Q7TSP5,Mus musculus,propeptides,fp_pred,17,False
esm2_aho_emission_fusion,Q7TSP5,Mus musculus,propeptides,fp_pred,34,False
esm2_aho_emission_fusion,P0DQM2,Ruminococcus flavefaciens,peptides,true,42,False
esm2_aho_emission_fusion,P0DQM2,Ruminococcus flavefaciens,propeptides,true,38,True
esm2_aho_emission_fusion,P02070,Bos taurus,peptides,true,7,False
esm2_aho_emission_fusion,P04124,Blastochloris viridis,propeptides,true,13,False
esm2_aho_emission_fusion,P04124,Blastochloris viridis,propeptides,fp_pred,26,False
esm2_aho_emission_fusion,P04124,Blastochloris viridis,propeptides,fp_pred,32,False
esm2_aho_emission_fusion,Q2RQ23,Rhodospirillum rubrum,propeptides,true,13,False
esm2_aho_emission_fusion,Q2RQ23,Rhodospirillum rubrum,propeptides,fp_pred,28,False
esm2_aho_emission_fusion,Q2RQ23,Rhodospirillum rubrum,propeptides,fp_pred,17,False
esm2_aho_emission_fusion,O09209,Agrius convolvuli,peptides,true,35,True
esm2_aho_emission_fusion,O09209,Agrius convolvuli,peptides,true,21,True
esm2_aho_emission_fusion,O09209,Agrius convolvuli,propeptides,true,24,True
esm2_aho_emission_fusion,Q8R5G9,Notomys alexis,peptides,true,15,False
esm2_aho_emission_fusion,Q8R5G9,Notomys alexis,propeptides,fp_pred,38,False
esm2_aho_emission_fusion,D2Y278,Cyriopagopus hainanus,peptides,true,39,False
esm2_aho_emission_fusion,D2Y278,Cyriopagopus hainanus,propeptides,fp_pred,52,False
esm2_aho_emission_fusion,D2Y296,Cyriopagopus hainanus,peptides,true,39,False
esm2_aho_emission_fusion,D2Y296,Cyriopagopus hainanus,propeptides,fp_pred,52,False
esm2_aho_emission_fusion,D2Y268,Cyriopagopus hainanus,peptides,true,39,False
esm2_aho_emission_fusion,D2Y268,Cyriopagopus hainanus,propeptides,fp_pred,52,False
esm2_aho_emission_fusion,D2Y298,Cyriopagopus hainanus,peptides,true,39,False
esm2_aho_emission_fusion,D2Y298,Cyriopagopus hainanus,propeptides,fp_pred,52,False
esm2_aho_emission_fusion,D2Y269,Cyriopagopus hainanus,peptides,true,39,False
esm2_aho_emission_fusion,D2Y269,Cyriopagopus hainanus,propeptides,fp_pred,52,False
esm2_aho_emission_fusion,P34098,Dictyostelium discoideum,propeptides,true,18,True
esm2_aho_emission_fusion,P0DTK0,Chartergellus communis,peptides,true,12,False
esm2_aho_emission_fusion,P0DTK0,Chartergellus communis,peptides,fp_pred,18,False
esm2_aho_emission_fusion,Q59XB0,Candida albicans,propeptides,true,24,True
esm2_aho_emission_fusion,P13276,Manduca sexta,propeptides,true,5,True
esm2_aho_emission_fusion,A6H4Q8,Vanderwaltozyma polyspora,propeptides,true,5,False
esm2_aho_emission_fusion,Q36258,Yarrowia lipolytica,propeptides,true,6,False
esm2_aho_emission_fusion,A0A5C2A2T2,Conus purpurascens,propeptides,true,33,True
esm2_aho_emission_fusion,Q5USN8,Viola odorata,peptides,true,30,True
esm2_aho_emission_fusion,Q5USN8,Viola odorata,propeptides,fp_pred,42,False
esm2_aho_emission_fusion,Q5USN8,Viola odorata,propeptides,fp_pred,17,False
esm2_aho_emission_fusion,P02545,Homo sapiens,propeptides,true,15,False
esm2_aho_emission_fusion,P01329,Cavia porcellus,peptides,true,30,True
esm2_aho_emission_fusion,P01329,Cavia porcellus,peptides,true,21,True
esm2_aho_emission_fusion,P01329,Cavia porcellus,propeptides,true,31,True
esm2_aho_emission_fusion,P67968,Meleagris gallopavo,peptides,true,30,False
esm2_aho_emission_fusion,P67968,Meleagris gallopavo,peptides,true,21,False
esm2_aho_emission_fusion,P01328,Hystrix cristata,peptides,true,30,False
esm2_aho_emission_fusion,P01328,Hystrix cristata,peptides,true,21,False
esm2_aho_emission_fusion,P42633,Anguilla rostrata,peptides,true,30,False
esm2_aho_emission_fusion,P42633,Anguilla rostrata,peptides,true,21,False
esm2_aho_emission_fusion,P58455,Oldenlandia affinis,peptides,true,30,True
esm2_aho_emission_fusion,P58455,Oldenlandia affinis,peptides,true,30,True
esm2_aho_emission_fusion,P58455,Oldenlandia affinis,propeptides,true,44,True
esm2_aho_emission_fusion,P58455,Oldenlandia affinis,propeptides,true,25,True
esm2_aho_emission_fusion,P58455,Oldenlandia affinis,propeptides,true,7,True
esm2_aho_emission_fusion,C0HLG4,Urodacus manicatus,peptides,fp_pred,28,False
esm2_aho_emission_fusion,C0HLG4,Urodacus manicatus,propeptides,true,14,False
esm2_aho_emission_fusion,C0HLG4,Urodacus manicatus,propeptides,fp_pred,13,False
esm2_aho_emission_fusion,O04529,Arabidopsis thaliana,propeptides,true,29,True
esm2_aho_emission_fusion,P35808,Schistocerca gregaria,peptides,true,8,True
esm2_aho_emission_fusion,P35808,Schistocerca gregaria,peptides,true,28,True
esm2_aho_emission_fusion,B6KAM0,Toxoplasma gondii,propeptides,true,18,False
esm2_aho_emission_fusion,Q94BT2,Arabidopsis thaliana,propeptides,true,26,True
esm2_aho_emission_fusion,Q3C256,Actinia equina,propeptides,true,16,True
esm2_aho_emission_fusion,P0DP52,Acinonyx jubatus,propeptides,true,6,False
esm2_aho_emission_fusion,P0DMY8,Anemonia viridis,peptides,fp_pred,43,False
esm2_aho_emission_fusion,P0DMY8,Anemonia viridis,propeptides,true,12,True
esm2_aho_emission_fusion,G0W2I1,Bunodosoma granuliferum,propeptides,true,17,True
esm2_aho_emission_fusion,P26737,Bombyx mori,peptides,true,26,True
esm2_aho_emission_fusion,P26737,Bombyx mori,peptides,true,21,True
esm2_aho_emission_fusion,P26737,Bombyx mori,propeptides,true,19,True
esm2_aho_emission_fusion,Q1G3I0,Arabidopsis thaliana,propeptides,true,25,True
esm2_aho_emission_fusion,C0HJI1,Caranx sexfasciatus,peptides,true,30,False
esm2_aho_emission_fusion,C0HJI1,Caranx sexfasciatus,peptides,true,21,False
esm2_aho_emission_fusion,A0A3S9V8L7,Conus kinoshitai,peptides,true,28,False
esm2_aho_emission_fusion,A0A3S9V8L7,Conus kinoshitai,peptides,true,24,True
esm2_aho_emission_fusion,A0A3S9V8L7,Conus kinoshitai,peptides,fp_pred,33,False
esm2_aho_emission_fusion,A0A3S9V8L7,Conus kinoshitai,propeptides,true,27,False
esm2_aho_emission_fusion,A0A3S9V8L7,Conus kinoshitai,propeptides,fp_pred,23,False
esm2_aho_emission_fusion,Q8UUG2,Morone chrysops,peptides,true,22,True
esm2_aho_emission_fusion,Q8UUG2,Morone chrysops,propeptides,true,33,False
esm2_aho_emission_fusion,P58454,Oldenlandia affinis,peptides,true,29,False
esm2_aho_emission_fusion,P58454,Oldenlandia affinis,peptides,true,29,False
esm2_aho_emission_fusion,P58454,Oldenlandia affinis,peptides,true,29,False
esm2_aho_emission_fusion,P58454,Oldenlandia affinis,peptides,fp_pred,47,False
esm2_aho_emission_fusion,P58454,Oldenlandia affinis,peptides,fp_pred,47,False
esm2_aho_emission_fusion,P58454,Oldenlandia affinis,peptides,fp_pred,36,False
esm2_aho_emission_fusion,P58454,Oldenlandia affinis,propeptides,true,44,True
esm2_aho_emission_fusion,P58454,Oldenlandia affinis,propeptides,true,25,False
esm2_aho_emission_fusion,P58454,Oldenlandia affinis,propeptides,true,25,False
esm2_aho_emission_fusion,P58454,Oldenlandia affinis,propeptides,true,7,False
esm2_aho_emission_fusion,Q1EAR5,Coccidioides immitis,propeptides,true,29,True
esm2_aho_emission_fusion,P26736,Bombyx mori,peptides,true,27,True
esm2_aho_emission_fusion,P26736,Bombyx mori,peptides,true,20,True
esm2_aho_emission_fusion,P26736,Bombyx mori,propeptides,true,21,True
esm2_aho_emission_fusion,Q9SI57,Arabidopsis thaliana,peptides,true,13,True
esm2_aho_emission_fusion,Q9SI57,Arabidopsis thaliana,propeptides,true,7,True
esm2_aho_emission_fusion,D2Y293,Cyriopagopus hainanus,peptides,true,39,False
esm2_aho_emission_fusion,D2Y293,Cyriopagopus hainanus,propeptides,fp_pred,54,False
esm2_aho_emission_fusion,D2Y276,Cyriopagopus hainanus,peptides,true,39,False
esm2_aho_emission_fusion,D2Y276,Cyriopagopus hainanus,propeptides,fp_pred,52,False
esm2_aho_emission_fusion,D2Y294,Cyriopagopus hainanus,peptides,true,39,False
esm2_aho_emission_fusion,D2Y294,Cyriopagopus hainanus,propeptides,fp_pred,52,False
esm2_aho_emission_fusion,D2Y265,Cyriopagopus hainanus,peptides,true,39,False
esm2_aho_emission_fusion,D2Y265,Cyriopagopus hainanus,propeptides,fp_pred,52,False
esm2_aho_emission_fusion,D2Y280,Cyriopagopus hainanus,peptides,true,39,False
esm2_aho_emission_fusion,D2Y280,Cyriopagopus hainanus,propeptides,fp_pred,52,False
esm2_aho_emission_fusion,D2Y275,Cyriopagopus hainanus,peptides,true,39,False
esm2_aho_emission_fusion,D2Y275,Cyriopagopus hainanus,propeptides,fp_pred,52,False
esm2_aho_emission_fusion,D2Y2P3,Cyriopagopus hainanus,peptides,true,39,False
esm2_aho_emission_fusion,D2Y2P3,Cyriopagopus hainanus,propeptides,fp_pred,52,False
esm2_aho_emission_fusion,Q7T273,Danio rerio,peptides,true,25,True
esm2_aho_emission_fusion,Q7T273,Danio rerio,propeptides,true,40,True
esm2_aho_emission_fusion,A1Z0M0,Larimichthys crocea,peptides,true,21,False
esm2_aho_emission_fusion,A1Z0M0,Larimichthys crocea,peptides,fp_pred,26,False
esm2_aho_emission_fusion,A1Z0M0,Larimichthys crocea,propeptides,true,40,False
esm2_aho_emission_fusion,A1Z0M0,Larimichthys crocea,propeptides,fp_pred,35,False
esm2_aho_emission_fusion,Q80T19,Mus musculus,peptides,true,25,True
esm2_aho_emission_fusion,Q80T19,Mus musculus,propeptides,true,27,False
esm2_aho_emission_fusion,Q80T19,Mus musculus,propeptides,fp_pred,35,False
esm2_aho_emission_fusion,P01314,Balaenoptera borealis,peptides,true,30,False
esm2_aho_emission_fusion,P01314,Balaenoptera borealis,peptides,true,21,False
esm2_aho_emission_fusion,P69046,Lophius piscatorius,peptides,true,30,False
esm2_aho_emission_fusion,P69046,Lophius piscatorius,peptides,true,21,False
esm2_aho_emission_fusion,P81423,Acipenser gueldenstaedtii,peptides,true,31,False
esm2_aho_emission_fusion,P81423,Acipenser gueldenstaedtii,peptides,true,21,False
esm2_aho_emission_fusion,P68989,Oncorhynchus gorbuscha,peptides,true,29,False
esm2_aho_emission_fusion,P68989,Oncorhynchus gorbuscha,peptides,true,21,False
esm2_aho_emission_fusion,P58457,Oldenlandia affinis,peptides,true,29,True
esm2_aho_emission_fusion,P58457,Oldenlandia affinis,propeptides,true,47,False
esm2_aho_emission_fusion,P58457,Oldenlandia affinis,propeptides,true,7,False
