run,protein_id,organism,task,kind,length,matched
train_run_esm2_aft_single_gated,F8S0Z7,Crotalus adamanteus,propeptides,true,24,True
train_run_esm2_aft_single_gated,B6EWW8,Gloydius brevicaudus,propeptides,true,24,True
train_run_esm2_aft_single_gated,Q5AJC0,Candida albicans,propeptides,true,30,False
train_run_esm2_aft_single_gated,Q5AJC0,Candida albicans,propeptides,fp_pred,26,False
train_run_esm2_aft_single_gated,P07911,Homo sapiens,propeptides,true,26,True
train_run_esm2_aft_single_gated,P48733,Bos taurus,propeptides,true,22,False
train_run_esm2_aft_single_gated,P48733,Bos taurus,propeptides,fp_pred,27,False
train_run_esm2_aft_single_gated,Q862Z3,Canis lupus familiaris,propeptides,true,22,False
train_run_esm2_aft_single_gated,Q862Z3,Canis lupus familiaris,propeptides,fp_pred,26,False
train_run_esm2_aft_single_gated,Q91X17,Mus musculus,propeptides,true,24,True
train_run_esm2_aft_single_gated,Q5R5C1,Pongo abelii,propeptides,true,27,True
train_run_esm2_aft_single_gated,P27590,Rattus norvegicus,propeptides,true,29,True
train_run_esm2_aft_single_gated,Q5USN7,Viola odorata,peptides,true,29,True
train_run_esm2_aft_single_gated,Q5USN7,Viola odorata,peptides,true,29,True
train_run_esm2_aft_single_gated,Q5USN7,Viola odorata,peptides,true,29,False
train_run_esm2_aft_single_gated,Q5USN7,Viola odorata,peptides,fp_pred,30,False
train_run_esm2_aft_single_gated,Q5USN7,Viola odorata,propeptides,true,46,True
train_run_esm2_aft_single_gated,Q5USN7,Viola odorata,propeptides,true,25,True
train_run_esm2_aft_single_gated,Q5USN7,Viola odorata,propeptides,true,25,False
train_run_esm2_aft_single_gated,Q5USN7,Viola odorata,propeptides,fp_pred,22,False
train_run_esm2_aft_single_gated,Q5USN7,Viola odorata,propeptides,fp_pred,5,False
train_run_esm2_aft_single_gated,P0C8W1,Hoffmannihadrurus gertschi,peptides,true,13,True
train_run_esm2_aft_single_gated,P0C8W1,Hoffmannihadrurus gertschi,propeptides,true,32,True
train_run_esm2_aft_single_gated,Q9BPA1,Conus ventricosus,peptides,true,34,True
train_run_esm2_aft_single_gated,Q9BPA1,Conus ventricosus,propeptides,true,35,True
train_run_esm2_aft_single_gated,Q3YEE1,Conus marmoreus,peptides,true,34,False
train_run_esm2_aft_single_gated,Q3YEE1,Conus marmoreus,propeptides,true,27,True
train_run_esm2_aft_single_gated,Q8IS41,Conus vexillum,peptides,true,36,False
train_run_esm2_aft_single_gated,Q8IS41,Conus vexillum,propeptides,true,30,True
train_run_esm2_aft_single_gated,Q7Z027,Conus vexillum,peptides,true,28,True
train_run_esm2_aft_single_gated,Q7Z027,Conus vexillum,propeptides,true,31,True
train_run_esm2_aft_single_gated,Q26443,Conus marmoreus,peptides,true,31,False
train_run_esm2_aft_single_gated,Q26443,Conus marmoreus,propeptides,true,27,True
train_run_esm2_aft_single_gated,Q7M761,Mus musculus,propeptides,true,29,False
train_run_esm2_aft_single_gated,Q7M761,Mus musculus,propeptides,fp_pred,14,False
train_run_esm2_aft_single_gated,P81941,Pseudopleuronectes americanus,peptides,true,25,True
train_run_esm2_aft_single_gated,P81941,Pseudopleuronectes americanus,propeptides,true,21,False
train_run_esm2_aft_single_gated,P81941,Pseudopleuronectes americanus,propeptides,fp_pred,12,False
train_run_esm2_aft_single_gated,P36491,Populus deltoides,propeptides,true,9,False
train_run_esm2_aft_single_gated,P36491,Populus deltoides,propeptides,fp_pred,10,False
train_run_esm2_aft_single_gated,Q27173,Paramecium tetraurelia,propeptides,true,29,True
train_run_esm2_aft_single_gated,Q27173,Paramecium tetraurelia,propeptides,fp_pred,52,False
train_run_esm2_aft_single_gated,A0A384E129,Conus moncuri,peptides,true,31,True
train_run_esm2_aft_single_gated,A0A384E129,Conus moncuri,propeptides,true,23,True
train_run_esm2_aft_single_gated,L0GCV8,Urodacus yaschenkoi,peptides,true,14,True
train_run_esm2_aft_single_gated,L0GCV8,Urodacus yaschenkoi,peptides,fp_pred,36,False
train_run_esm2_aft_single_gated,L0GCV8,Urodacus yaschenkoi,propeptides,true,39,False
train_run_esm2_aft_single_gated,S6CWV8,Tityus serrulatus,peptides,true,17,True
train_run_esm2_aft_single_gated,S6CWV8,Tityus serrulatus,peptides,fp_pred,13,False
train_run_esm2_aft_single_gated,S6CWV8,Tityus serrulatus,peptides,fp_pred,14,False
train_run_esm2_aft_single_gated,S6CWV8,Tityus serrulatus,propeptides,true,29,False
train_run_esm2_aft_single_gated,D4B5D4,Arthroderma benhamiae,propeptides,true,21,True
train_run_esm2_aft_single_gated,D4B5D4,Arthroderma benhamiae,propeptides,fp_pred,16,False
train_run_esm2_aft_single_gated,P0C589,Viola arvensis,peptides,true,33,True
train_run_esm2_aft_single_gated,P0C589,Viola arvensis,peptides,true,33,True
train_run_esm2_aft_single_gated,P0C589,Viola arvensis,peptides,fp_pred,16,False
train_run_esm2_aft_single_gated,P0C589,Viola arvensis,peptides,fp_pred,16,False
train_run_esm2_aft_single_gated,P0C589,Viola arvensis,propeptides,true,50,False
train_run_esm2_aft_single_gated,P0C589,Viola arvensis,propeptides,true,13,False
train_run_esm2_aft_single_gated,P0C589,Viola arvensis,propeptides,true,49,False
train_run_esm2_aft_single_gated,P0C589,Viola arvensis,propeptides,fp_pred,21,False
train_run_esm2_aft_single_gated,P0C589,Viola arvensis,propeptides,fp_pred,10,False
train_run_esm2_aft_single_gated,P0C589,Viola arvensis,propeptides,fp_pred,32,False
train_run_esm2_aft_single_gated,P0C589,Viola arvensis,propeptides,fp_pred,12,False
train_run_esm2_aft_single_gated,Q8X176,Neosartorya fumigata,propeptides,true,28,False
train_run_esm2_aft_single_gated,Q8X176,Neosartorya fumigata,propeptides,fp_pred,24,False
train_run_esm2_aft_single_gated,Q9BZR6,Homo sapiens,propeptides,true,26,True
train_run_esm2_aft_single_gated,Q9N0E3,Macaca fascicularis,propeptides,true,26,True
train_run_esm2_aft_single_gated,Q99PI8,Mus musculus,propeptides,true,26,True
train_run_esm2_aft_single_gated,Q99M75,Rattus norvegicus,propeptides,true,26,True
train_run_esm2_aft_single_gated,Q5K0D8,Conus striatus,peptides,true,36,True
train_run_esm2_aft_single_gated,Q5K0D8,Conus striatus,propeptides,true,20,True
train_run_esm2_aft_single_gated,Q9U651,Conus textile,peptides,true,25,True
train_run_esm2_aft_single_gated,Q9U651,Conus textile,propeptides,true,28,True
train_run_esm2_aft_single_gated,O00254,Homo sapiens,propeptides,true,17,False
train_run_esm2_aft_single_gated,Q96RI0,Homo sapiens,propeptides,true,30,False
train_run_esm2_aft_single_gated,Q9GLG4,Sus scrofa,peptides,true,11,False
train_run_esm2_aft_single_gated,Q9GLG4,Sus scrofa,peptides,true,17,False
train_run_esm2_aft_single_gated,Q9GLG4,Sus scrofa,peptides,true,34,False
train_run_esm2_aft_single_gated,Q9GLG4,Sus scrofa,peptides,true,11,False
train_run_esm2_aft_single_gated,Q9GLG4,Sus scrofa,peptides,fp_pred,14,False
train_run_esm2_aft_single_gated,Q9GLG4,Sus scrofa,peptides,fp_pred,34,False
train_run_esm2_aft_single_gated,P20840,Saccharomyces cerevisiae,propeptides,true,23,True
train_run_esm2_aft_single_gated,P83580,Atrax robustus,peptides,true,37,True
train_run_esm2_aft_single_gated,P83580,Atrax robustus,propeptides,true,26,True
train_run_esm2_aft_single_gated,P0DMQ0,Hadronyche modesta,peptides,fp_pred,37,False
train_run_esm2_aft_single_gated,P0DMQ0,Hadronyche modesta,propeptides,true,23,True
train_run_esm2_aft_single_gated,A5A3H2,Atrax robustus,peptides,true,37,True
train_run_esm2_aft_single_gated,A5A3H2,Atrax robustus,propeptides,true,19,True
train_run_esm2_aft_single_gated,P0DMQ2,Hadronyche modesta,peptides,fp_pred,37,False
train_run_esm2_aft_single_gated,P0DMQ2,Hadronyche modesta,propeptides,true,23,True
train_run_esm2_aft_single_gated,A5A3H3,Atrax robustus,peptides,true,37,True
train_run_esm2_aft_single_gated,A5A3H3,Atrax robustus,propeptides,true,19,True
train_run_esm2_aft_single_gated,S0F1N6,Hadronyche infensa,peptides,fp_pred,37,False
train_run_esm2_aft_single_gated,S0F1N6,Hadronyche infensa,propeptides,true,18,True
train_run_esm2_aft_single_gated,A5A3H4,Atrax robustus,peptides,true,37,True
train_run_esm2_aft_single_gated,A5A3H4,Atrax robustus,propeptides,true,19,True
train_run_esm2_aft_single_gated,Q93XK2,Pisum sativum,propeptides,true,11,True
train_run_esm2_aft_single_gated,Q93XK2,Pisum sativum,propeptides,fp_pred,39,False
train_run_esm2_aft_single_gated,O18496,Styela clava,peptides,true,32,False
train_run_esm2_aft_single_gated,O18496,Styela clava,propeptides,true,26,False
train_run_esm2_aft_single_gated,O34344,Bacillus subtilis,propeptides,true,21,False
train_run_esm2_aft_single_gated,O34344,Bacillus subtilis,propeptides,fp_pred,10,False
train_run_esm2_aft_single_gated,P23389,Bos taurus,peptides,true,11,True
train_run_esm2_aft_single_gated,P23389,Bos taurus,peptides,true,14,True
train_run_esm2_aft_single_gated,P23389,Bos taurus,peptides,true,13,False
train_run_esm2_aft_single_gated,P23389,Bos taurus,peptides,fp_pred,24,False
train_run_esm2_aft_single_gated,P23389,Bos taurus,peptides,fp_pred,34,False
train_run_esm2_aft_single_gated,Q92340,Schizosaccharomyces pombe,propeptides,true,27,True
train_run_esm2_aft_single_gated,P83615,Streptomyces mobaraensis,propeptides,true,6,False
train_run_esm2_aft_single_gated,P04279,Homo sapiens,peptides,true,31,False
train_run_esm2_aft_single_gated,S0F1N0,Hadronyche infensa,peptides,fp_pred,37,False
train_run_esm2_aft_single_gated,S0F1N0,Hadronyche infensa,propeptides,true,18,True
train_run_esm2_aft_single_gated,S0F1P1,Hadronyche versuta,peptides,true,37,True
train_run_esm2_aft_single_gated,S0F1P1,Hadronyche versuta,propeptides,true,13,True
train_run_esm2_aft_single_gated,Q99N14,Mus musculus,peptides,true,11,True
train_run_esm2_aft_single_gated,Q99N14,Mus musculus,propeptides,true,38,False
train_run_esm2_aft_single_gated,Q99N14,Mus musculus,propeptides,fp_pred,34,False
train_run_esm2_aft_single_gated,Q6ECK6,Oryctolagus cuniculus,peptides,true,10,True
train_run_esm2_aft_single_gated,Q6ECK6,Oryctolagus cuniculus,peptides,true,12,True
train_run_esm2_aft_single_gated,Q6ECK6,Oryctolagus cuniculus,propeptides,true,36,False
train_run_esm2_aft_single_gated,Q6ECK6,Oryctolagus cuniculus,propeptides,true,16,True
train_run_esm2_aft_single_gated,Q8CH01,Rattus norvegicus,peptides,true,10,True
train_run_esm2_aft_single_gated,Q8CH01,Rattus norvegicus,propeptides,true,38,False
train_run_esm2_aft_single_gated,A6ZZH2,Saccharomyces cerevisiae,propeptides,true,41,True
train_run_esm2_aft_single_gated,Q09982,Caenorhabditis elegans,peptides,true,5,False
train_run_esm2_aft_single_gated,Q09982,Caenorhabditis elegans,peptides,true,5,False
train_run_esm2_aft_single_gated,Q09982,Caenorhabditis elegans,peptides,true,5,False
train_run_esm2_aft_single_gated,Q09982,Caenorhabditis elegans,propeptides,true,32,True
train_run_esm2_aft_single_gated,P69761,Conus victoriae,peptides,true,29,True
train_run_esm2_aft_single_gated,P69761,Conus victoriae,propeptides,true,29,True
train_run_esm2_aft_single_gated,Q9BPA3,Conus ventricosus,peptides,true,27,True
train_run_esm2_aft_single_gated,Q9BPA3,Conus ventricosus,propeptides,true,26,True
train_run_esm2_aft_single_gated,P02957,Glycine max,propeptides,true,9,False
train_run_esm2_aft_single_gated,P02957,Glycine max,propeptides,fp_pred,10,False
train_run_esm2_aft_single_gated,A4QLH5,Lobularia maritima,propeptides,true,9,False
train_run_esm2_aft_single_gated,A4QLH5,Lobularia maritima,propeptides,fp_pred,10,False
train_run_esm2_aft_single_gated,P11185,Balaenoptera edeni,peptides,true,32,False
train_run_esm2_aft_single_gated,P11185,Balaenoptera edeni,peptides,true,22,True
train_run_esm2_aft_single_gated,P11185,Balaenoptera edeni,peptides,fp_pred,26,False
train_run_esm2_aft_single_gated,Q8SWI4,Encephalitozoon cuniculi,propeptides,true,29,False
train_run_esm2_aft_single_gated,Q8SWI4,Encephalitozoon cuniculi,propeptides,fp_pred,21,False
train_run_esm2_aft_single_gated,P21852,Desulfovibrio vulgaris,propeptides,true,15,False
train_run_esm2_aft_single_gated,P21852,Desulfovibrio vulgaris,propeptides,fp_pred,6,False
train_run_esm2_aft_single_gated,Q14FH6,Populus alba,propeptides,true,9,False
train_run_esm2_aft_single_gated,Q14FH6,Populus alba,propeptides,fp_pred,10,False
train_run_esm2_aft_single_gated,A2BDG9,Gasterosteus aculeatus,propeptides,true,30,True
train_run_esm2_aft_single_gated,Q7TSP5,Mus musculus,propeptides,true,26,True
train_run_esm2_aft_single_gated,Q7TSP5,Mus musculus,propeptides,fp_pred,5,False
train_run_esm2_aft_single_gated,P0DQM2,Ruminococcus flavefaciens,peptides,true,42,True
train_run_esm2_aft_single_gated,P0DQM2,Ruminococcus flavefaciens,propeptides,true,38,True
train_run_esm2_aft_single_gated,P02070,Bos taurus,peptides,true,7,False
train_run_esm2_aft_single_gated,P04124,Blastochloris viridis,propeptides,true,13,True
train_run_esm2_aft_single_gated,P04124,Blastochloris viridis,propeptides,fp_pred,10,False
train_run_esm2_aft_single_gated,Q2RQ23,Rhodospirillum rubrum,propeptides,true,13,False
train_run_esm2_aft_single_gated,Q2RQ23,Rhodospirillum rubrum,propeptides,fp_pred,10,False
train_run_esm2_aft_single_gated,Q2RQ23,Rhodospirillum rubrum,propeptides,fp_pred,8,False
train_run_esm2_aft_single_gated,O09209,Agrius convolvuli,peptides,true,35,True
train_run_esm2_aft_single_gated,O09209,Agrius convolvuli,peptides,true,21,True
train_run_esm2_aft_single_gated,O09209,Agrius convolvuli,propeptides,true,24,True
train_run_esm2_aft_single_gated,Q8R5G9,Notomys alexis,peptides,true,15,False
train_run_esm2_aft_single_gated,Q8R5G9,Notomys alexis,propeptides,fp_pred,16,False
train_run_esm2_aft_single_gated,D2Y278,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2_aft_single_gated,D2Y278,Cyriopagopus hainanus,propeptides,fp_pred,41,False
train_run_esm2_aft_single_gated,D2Y296,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2_aft_single_gated,D2Y296,Cyriopagopus hainanus,propeptides,fp_pred,45,False
train_run_esm2_aft_single_gated,D2Y268,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2_aft_single_gated,D2Y268,Cyriopagopus hainanus,propeptides,fp_pred,45,False
train_run_esm2_aft_single_gated,D2Y298,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2_aft_single_gated,D2Y298,Cyriopagopus hainanus,propeptides,fp_pred,45,False
train_run_esm2_aft_single_gated,D2Y269,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2_aft_single_gated,D2Y269,Cyriopagopus hainanus,propeptides,fp_pred,45,False
train_run_esm2_aft_single_gated,P34098,Dictyostelium discoideum,propeptides,true,18,True
train_run_esm2_aft_single_gated,Q59XB0,Candida albicans,propeptides,true,24,True
train_run_esm2_aft_single_gated,P13276,Manduca sexta,propeptides,true,5,True
train_run_esm2_aft_single_gated,A6H4Q8,Vanderwaltozyma polyspora,propeptides,true,5,False
train_run_esm2_aft_single_gated,Q36258,Yarrowia lipolytica,propeptides,true,6,False
train_run_esm2_aft_single_gated,A0A5C2A2T2,Conus purpurascens,propeptides,true,33,True
train_run_esm2_aft_single_gated,Q5USN8,Viola odorata,peptides,true,30,True
train_run_esm2_aft_single_gated,Q5USN8,Viola odorata,propeptides,fp_pred,39,False
train_run_esm2_aft_single_gated,Q5USN8,Viola odorata,propeptides,fp_pred,20,False
train_run_esm2_aft_single_gated,P02545,Homo sapiens,propeptides,true,15,False
train_run_esm2_aft_single_gated,P01329,Cavia porcellus,peptides,true,30,True
train_run_esm2_aft_single_gated,P01329,Cavia porcellus,peptides,true,21,True
train_run_esm2_aft_single_gated,P01329,Cavia porcellus,propeptides,true,31,False
train_run_esm2_aft_single_gated,P01329,Cavia porcellus,propeptides,fp_pred,20,False
train_run_esm2_aft_single_gated,P67968,Meleagris gallopavo,peptides,true,30,False
train_run_esm2_aft_single_gated,P67968,Meleagris gallopavo,peptides,true,21,False
train_run_esm2_aft_single_gated,P01328,Hystrix cristata,peptides,true,30,False
train_run_esm2_aft_single_gated,P01328,Hystrix cristata,peptides,true,21,False
train_run_esm2_aft_single_gated,P01328,Hystrix cristata,peptides,fp_pred,36,False
train_run_esm2_aft_single_gated,P42633,Anguilla rostrata,peptides,true,30,False
train_run_esm2_aft_single_gated,P42633,Anguilla rostrata,peptides,true,21,False
train_run_esm2_aft_single_gated,P58455,Oldenlandia affinis,peptides,true,30,True
train_run_esm2_aft_single_gated,P58455,Oldenlandia affinis,peptides,true,30,False
train_run_esm2_aft_single_gated,P58455,Oldenlandia affinis,peptides,fp_pred,42,False
train_run_esm2_aft_single_gated,P58455,Oldenlandia affinis,propeptides,true,44,True
train_run_esm2_aft_single_gated,P58455,Oldenlandia affinis,propeptides,true,25,False
train_run_esm2_aft_single_gated,P58455,Oldenlandia affinis,propeptides,true,7,True
train_run_esm2_aft_single_gated,P58455,Oldenlandia affinis,propeptides,fp_pred,10,False
train_run_esm2_aft_single_gated,C0HLG4,Urodacus manicatus,peptides,fp_pred,33,False
train_run_esm2_aft_single_gated,C0HLG4,Urodacus manicatus,propeptides,true,14,False
train_run_esm2_aft_single_gated,C0HLG4,Urodacus manicatus,propeptides,fp_pred,7,False
train_run_esm2_aft_single_gated,O04529,Arabidopsis thaliana,propeptides,true,29,True
train_run_esm2_aft_single_gated,O04529,Arabidopsis thaliana,propeptides,fp_pred,18,False
train_run_esm2_aft_single_gated,P35808,Schistocerca gregaria,peptides,true,8,True
train_run_esm2_aft_single_gated,P35808,Schistocerca gregaria,peptides,true,28,False
train_run_esm2_aft_single_gated,P35808,Schistocerca gregaria,propeptides,fp_pred,28,False
train_run_esm2_aft_single_gated,B6KAM0,Toxoplasma gondii,propeptides,true,18,False
train_run_esm2_aft_single_gated,Q94BT2,Arabidopsis thaliana,propeptides,true,26,True
train_run_esm2_aft_single_gated,Q3C256,Actinia equina,propeptides,true,16,True
train_run_esm2_aft_single_gated,P0DP52,Acinonyx jubatus,propeptides,true,6,False
train_run_esm2_aft_single_gated,P0DMY8,Anemonia viridis,peptides,fp_pred,43,False
train_run_esm2_aft_single_gated,P0DMY8,Anemonia viridis,propeptides,true,12,True
train_run_esm2_aft_single_gated,G0W2I1,Bunodosoma granuliferum,peptides,fp_pred,39,False
train_run_esm2_aft_single_gated,G0W2I1,Bunodosoma granuliferum,propeptides,true,17,True
train_run_esm2_aft_single_gated,P26737,Bombyx mori,peptides,true,26,True
train_run_esm2_aft_single_gated,P26737,Bombyx mori,peptides,true,21,True
train_run_esm2_aft_single_gated,P26737,Bombyx mori,propeptides,true,19,True
train_run_esm2_aft_single_gated,Q1G3I0,Arabidopsis thaliana,propeptides,true,25,True
train_run_esm2_aft_single_gated,C0HJI1,Caranx sexfasciatus,peptides,true,30,False
train_run_esm2_aft_single_gated,C0HJI1,Caranx sexfasciatus,peptides,true,21,False
train_run_esm2_aft_single_gated,C0HJI1,Caranx sexfasciatus,peptides,fp_pred,27,False
train_run_esm2_aft_single_gated,A0A3S9V8L7,Conus kinoshitai,peptides,true,28,False
train_run_esm2_aft_single_gated,A0A3S9V8L7,Conus kinoshitai,peptides,true,24,True
train_run_esm2_aft_single_gated,A0A3S9V8L7,Conus kinoshitai,peptides,fp_pred,34,False
train_run_esm2_aft_single_gated,A0A3S9V8L7,Conus kinoshitai,propeptides,true,27,False
train_run_esm2_aft_single_gated,A0A3S9V8L7,Conus kinoshitai,propeptides,fp_pred,21,False
train_run_esm2_aft_single_gated,Q8UUG2,Morone chrysops,peptides,true,22,True
train_run_esm2_aft_single_gated,Q8UUG2,Morone chrysops,propeptides,true,33,False
train_run_esm2_aft_single_gated,P58454,Oldenlandia affinis,peptides,true,29,True
train_run_esm2_aft_single_gated,P58454,Oldenlandia affinis,peptides,true,29,False
train_run_esm2_aft_single_gated,P58454,Oldenlandia affinis,peptides,true,29,True
train_run_esm2_aft_single_gated,P58454,Oldenlandia affinis,peptides,fp_pred,8,False
train_run_esm2_aft_single_gated,P58454,Oldenlandia affinis,peptides,fp_pred,5,False
train_run_esm2_aft_single_gated,P58454,Oldenlandia affinis,peptides,fp_pred,42,False
train_run_esm2_aft_single_gated,P58454,Oldenlandia affinis,peptides,fp_pred,10,False
train_run_esm2_aft_single_gated,P58454,Oldenlandia affinis,propeptides,true,44,False
train_run_esm2_aft_single_gated,P58454,Oldenlandia affinis,propeptides,true,25,False
train_run_esm2_aft_single_gated,P58454,Oldenlandia affinis,propeptides,true,25,False
train_run_esm2_aft_single_gated,P58454,Oldenlandia affinis,propeptides,true,7,True
train_run_esm2_aft_single_gated,P58454,Oldenlandia affinis,propeptides,fp_pred,34,False
train_run_esm2_aft_single_gated,P58454,Oldenlandia affinis,propeptides,fp_pred,14,False
train_run_esm2_aft_single_gated,Q1EAR5,Coccidioides immitis,propeptides,true,29,True
train_run_esm2_aft_single_gated,P26736,Bombyx mori,peptides,true,27,True
train_run_esm2_aft_single_gated,P26736,Bombyx mori,peptides,true,20,True
train_run_esm2_aft_single_gated,P26736,Bombyx mori,propeptides,true,21,True
train_run_esm2_aft_single_gated,Q9SI57,Arabidopsis thaliana,peptides,true,13,True
train_run_esm2_aft_single_gated,Q9SI57,Arabidopsis thaliana,propeptides,true,7,True
train_run_esm2_aft_single_gated,D2Y293,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2_aft_single_gated,D2Y293,Cyriopagopus hainanus,propeptides,fp_pred,43,False
train_run_esm2_aft_single_gated,D2Y276,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2_aft_single_gated,D2Y276,Cyriopagopus hainanus,propeptides,fp_pred,45,False
train_run_esm2_aft_single_gated,D2Y294,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2_aft_single_gated,D2Y294,Cyriopagopus hainanus,propeptides,fp_pred,45,False
train_run_esm2_aft_single_gated,D2Y265,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2_aft_single_gated,D2Y265,Cyriopagopus hainanus,propeptides,fp_pred,45,False
