run,protein_id,organism,task,kind,length,matched
esmc6b_boundary_bond,P52719,Aspergillus phoenicis,propeptides,true,34,False
esmc6b_boundary_bond,P52719,Aspergillus phoenicis,propeptides,fp_pred,28,False
esmc6b_boundary_bond,Q9FZ54,Arabidopsis thaliana,peptides,true,15,False
esmc6b_boundary_bond,Q9FZ54,Arabidopsis thaliana,peptides,fp_pred,10,False
esmc6b_boundary_bond,Q52K95,Arabidopsis thaliana,peptides,true,15,False
esmc6b_boundary_bond,Q52K95,Arabidopsis thaliana,peptides,fp_pred,10,False
esmc6b_boundary_bond,P69560,Spinacia oleracea,propeptides,true,9,False
esmc6b_boundary_bond,P32036,Cuscuta reflexa,propeptides,true,9,False
esmc6b_boundary_bond,O18495,Styela clava,peptides,true,32,False
esmc6b_boundary_bond,O18495,Styela clava,propeptides,true,26,True
esmc6b_boundary_bond,F8S0Z7,Crotalus adamanteus,propeptides,true,24,True
esmc6b_boundary_bond,B6EWW8,Gloydius brevicaudus,propeptides,true,24,True
esmc6b_boundary_bond,Q5AJC0,Candida albicans,propeptides,true,30,False
esmc6b_boundary_bond,Q5AJC0,Candida albicans,propeptides,fp_pred,26,False
esmc6b_boundary_bond,P07911,Homo sapiens,propeptides,true,26,True
esmc6b_boundary_bond,P48733,Bos taurus,propeptides,true,22,False
esmc6b_boundary_bond,P48733,Bos taurus,propeptides,fp_pred,27,False
esmc6b_boundary_bond,Q862Z3,Canis lupus familiaris,propeptides,true,22,False
esmc6b_boundary_bond,Q862Z3,Canis lupus familiaris,propeptides,fp_pred,27,False
esmc6b_boundary_bond,Q91X17,Mus musculus,propeptides,true,24,True
esmc6b_boundary_bond,Q5R5C1,Pongo abelii,propeptides,true,27,True
esmc6b_boundary_bond,P27590,Rattus norvegicus,propeptides,true,29,True
esmc6b_boundary_bond,Q5USN7,Viola odorata,peptides,true,29,False
esmc6b_boundary_bond,Q5USN7,Viola odorata,peptides,true,29,False
esmc6b_boundary_bond,Q5USN7,Viola odorata,peptides,true,29,False
esmc6b_boundary_bond,Q5USN7,Viola odorata,propeptides,true,46,True
esmc6b_boundary_bond,Q5USN7,Viola odorata,propeptides,true,25,False
esmc6b_boundary_bond,Q5USN7,Viola odorata,propeptides,true,25,True
esmc6b_boundary_bond,P0C8W1,Hoffmannihadrurus gertschi,peptides,true,13,True
esmc6b_boundary_bond,P0C8W1,Hoffmannihadrurus gertschi,propeptides,true,32,True
esmc6b_boundary_bond,Q9BPA1,Conus ventricosus,peptides,true,34,True
esmc6b_boundary_bond,Q9BPA1,Conus ventricosus,propeptides,true,35,True
esmc6b_boundary_bond,Q3YEE1,Conus marmoreus,peptides,true,34,True
esmc6b_boundary_bond,Q3YEE1,Conus marmoreus,propeptides,true,27,True
esmc6b_boundary_bond,Q8IS41,Conus vexillum,peptides,true,36,True
esmc6b_boundary_bond,Q8IS41,Conus vexillum,propeptides,true,30,True
esmc6b_boundary_bond,Q7Z027,Conus vexillum,peptides,true,28,True
esmc6b_boundary_bond,Q7Z027,Conus vexillum,propeptides,true,31,True
esmc6b_boundary_bond,Q26443,Conus marmoreus,peptides,true,31,True
esmc6b_boundary_bond,Q26443,Conus marmoreus,propeptides,true,27,True
esmc6b_boundary_bond,Q7M761,Mus musculus,propeptides,true,29,True
esmc6b_boundary_bond,Q5A5M7,Candida albicans,propeptides,true,24,True
esmc6b_boundary_bond,P81941,Pseudopleuronectes americanus,peptides,true,25,False
esmc6b_boundary_bond,P81941,Pseudopleuronectes americanus,peptides,fp_pred,32,False
esmc6b_boundary_bond,P81941,Pseudopleuronectes americanus,propeptides,true,21,False
esmc6b_boundary_bond,P81941,Pseudopleuronectes americanus,propeptides,fp_pred,12,False
esmc6b_boundary_bond,P36491,Populus deltoides,propeptides,true,9,False
esmc6b_boundary_bond,Q27173,Paramecium tetraurelia,propeptides,true,29,True
esmc6b_boundary_bond,Q27173,Paramecium tetraurelia,propeptides,fp_pred,52,False
esmc6b_boundary_bond,A0A384E129,Conus moncuri,peptides,true,31,True
esmc6b_boundary_bond,A0A384E129,Conus moncuri,propeptides,true,23,True
esmc6b_boundary_bond,L0GCV8,Urodacus yaschenkoi,peptides,true,14,True
esmc6b_boundary_bond,L0GCV8,Urodacus yaschenkoi,propeptides,true,39,True
esmc6b_boundary_bond,S6CWV8,Tityus serrulatus,peptides,true,17,True
esmc6b_boundary_bond,S6CWV8,Tityus serrulatus,propeptides,true,29,True
esmc6b_boundary_bond,D4B5D4,Arthroderma benhamiae,propeptides,true,21,True
esmc6b_boundary_bond,P0C589,Viola arvensis,peptides,true,33,False
esmc6b_boundary_bond,P0C589,Viola arvensis,peptides,true,33,False
esmc6b_boundary_bond,P0C589,Viola arvensis,propeptides,true,50,True
esmc6b_boundary_bond,P0C589,Viola arvensis,propeptides,true,13,False
esmc6b_boundary_bond,P0C589,Viola arvensis,propeptides,true,49,False
esmc6b_boundary_bond,Q8X176,Neosartorya fumigata,propeptides,true,28,False
esmc6b_boundary_bond,Q8X176,Neosartorya fumigata,propeptides,fp_pred,24,False
esmc6b_boundary_bond,Q9BZR6,Homo sapiens,propeptides,true,26,True
esmc6b_boundary_bond,Q9N0E3,Macaca fascicularis,propeptides,true,26,True
esmc6b_boundary_bond,Q99PI8,Mus musculus,propeptides,true,26,True
esmc6b_boundary_bond,Q99M75,Rattus norvegicus,propeptides,true,26,True
esmc6b_boundary_bond,Q5K0D8,Conus striatus,peptides,true,36,False
esmc6b_boundary_bond,Q5K0D8,Conus striatus,peptides,fp_pred,29,False
esmc6b_boundary_bond,Q5K0D8,Conus striatus,propeptides,true,20,True
esmc6b_boundary_bond,Q9U651,Conus textile,peptides,true,25,True
esmc6b_boundary_bond,Q9U651,Conus textile,propeptides,true,28,True
esmc6b_boundary_bond,O00254,Homo sapiens,propeptides,true,17,True
esmc6b_boundary_bond,Q96RI0,Homo sapiens,propeptides,true,30,False
esmc6b_boundary_bond,Q9GLG4,Sus scrofa,peptides,true,11,False
esmc6b_boundary_bond,Q9GLG4,Sus scrofa,peptides,true,17,False
esmc6b_boundary_bond,Q9GLG4,Sus scrofa,peptides,true,34,False
esmc6b_boundary_bond,Q9GLG4,Sus scrofa,peptides,true,11,False
esmc6b_boundary_bond,Q9GLG4,Sus scrofa,peptides,fp_pred,20,False
esmc6b_boundary_bond,Q9GLG4,Sus scrofa,peptides,fp_pred,18,False
esmc6b_boundary_bond,P20840,Saccharomyces cerevisiae,propeptides,true,23,True
esmc6b_boundary_bond,P83580,Atrax robustus,peptides,true,37,True
esmc6b_boundary_bond,P83580,Atrax robustus,propeptides,true,26,True
esmc6b_boundary_bond,P0DMQ0,Hadronyche modesta,peptides,fp_pred,37,False
esmc6b_boundary_bond,P0DMQ0,Hadronyche modesta,propeptides,true,23,True
esmc6b_boundary_bond,A5A3H2,Atrax robustus,peptides,true,37,True
esmc6b_boundary_bond,A5A3H2,Atrax robustus,propeptides,true,19,True
esmc6b_boundary_bond,P0DMQ2,Hadronyche modesta,peptides,fp_pred,37,False
esmc6b_boundary_bond,P0DMQ2,Hadronyche modesta,propeptides,true,23,True
esmc6b_boundary_bond,A5A3H3,Atrax robustus,peptides,true,37,True
esmc6b_boundary_bond,A5A3H3,Atrax robustus,propeptides,true,19,True
esmc6b_boundary_bond,S0F1N6,Hadronyche infensa,peptides,fp_pred,37,False
esmc6b_boundary_bond,S0F1N6,Hadronyche infensa,propeptides,true,18,True
esmc6b_boundary_bond,A5A3H4,Atrax robustus,peptides,true,37,True
esmc6b_boundary_bond,A5A3H4,Atrax robustus,propeptides,true,19,True
esmc6b_boundary_bond,P82357,Pseudacanthotermes spiniger,peptides,true,22,False
esmc6b_boundary_bond,Q93XK2,Pisum sativum,propeptides,true,11,False
esmc6b_boundary_bond,Q93XK2,Pisum sativum,propeptides,fp_pred,57,False
esmc6b_boundary_bond,O18496,Styela clava,peptides,true,32,False
esmc6b_boundary_bond,O18496,Styela clava,propeptides,true,26,True
esmc6b_boundary_bond,O34344,Bacillus subtilis,peptides,fp_pred,38,False
esmc6b_boundary_bond,O34344,Bacillus subtilis,propeptides,true,21,False
esmc6b_boundary_bond,P23389,Bos taurus,peptides,true,11,False
esmc6b_boundary_bond,P23389,Bos taurus,peptides,true,14,False
esmc6b_boundary_bond,P23389,Bos taurus,peptides,true,13,False
esmc6b_boundary_bond,P23389,Bos taurus,peptides,fp_pred,20,False
esmc6b_boundary_bond,P23389,Bos taurus,peptides,fp_pred,28,False
esmc6b_boundary_bond,Q92340,Schizosaccharomyces pombe,propeptides,true,27,True
esmc6b_boundary_bond,P83615,Streptomyces mobaraensis,propeptides,true,6,True
esmc6b_boundary_bond,P83615,Streptomyces mobaraensis,propeptides,fp_pred,32,False
esmc6b_boundary_bond,P04279,Homo sapiens,peptides,true,31,False
esmc6b_boundary_bond,S0F1N0,Hadronyche infensa,peptides,fp_pred,37,False
esmc6b_boundary_bond,S0F1N0,Hadronyche infensa,propeptides,true,18,True
esmc6b_boundary_bond,P0DMQ4,Hadronyche modesta,peptides,true,36,True
esmc6b_boundary_bond,P0DMQ4,Hadronyche modesta,propeptides,true,13,True
esmc6b_boundary_bond,S0F1P1,Hadronyche versuta,peptides,true,37,True
esmc6b_boundary_bond,S0F1P1,Hadronyche versuta,propeptides,true,13,True
esmc6b_boundary_bond,Q99N14,Mus musculus,peptides,true,11,True
esmc6b_boundary_bond,Q99N14,Mus musculus,propeptides,true,38,False
esmc6b_boundary_bond,Q6ECK6,Oryctolagus cuniculus,peptides,true,10,True
esmc6b_boundary_bond,Q6ECK6,Oryctolagus cuniculus,peptides,true,12,False
esmc6b_boundary_bond,Q6ECK6,Oryctolagus cuniculus,propeptides,true,36,False
esmc6b_boundary_bond,Q6ECK6,Oryctolagus cuniculus,propeptides,true,16,False
esmc6b_boundary_bond,Q6ECK6,Oryctolagus cuniculus,propeptides,fp_pred,30,False
esmc6b_boundary_bond,Q8CH01,Rattus norvegicus,peptides,true,10,True
esmc6b_boundary_bond,Q8CH01,Rattus norvegicus,propeptides,true,38,True
esmc6b_boundary_bond,A6ZZH2,Saccharomyces cerevisiae,propeptides,true,41,True
esmc6b_boundary_bond,Q09982,Caenorhabditis elegans,peptides,true,5,False
esmc6b_boundary_bond,Q09982,Caenorhabditis elegans,peptides,true,5,False
esmc6b_boundary_bond,Q09982,Caenorhabditis elegans,peptides,true,5,False
esmc6b_boundary_bond,Q09982,Caenorhabditis elegans,peptides,fp_pred,49,False
esmc6b_boundary_bond,Q09982,Caenorhabditis elegans,propeptides,true,32,True
esmc6b_boundary_bond,P69761,Conus victoriae,peptides,true,29,True
esmc6b_boundary_bond,P69761,Conus victoriae,propeptides,true,29,True
esmc6b_boundary_bond,Q9BPA3,Conus ventricosus,peptides,true,27,True
esmc6b_boundary_bond,Q9BPA3,Conus ventricosus,propeptides,true,26,True
esmc6b_boundary_bond,P02957,Glycine max,propeptides,true,9,False
esmc6b_boundary_bond,A4QLH5,Lobularia maritima,propeptides,true,9,False
esmc6b_boundary_bond,P11185,Balaenoptera edeni,peptides,true,32,False
esmc6b_boundary_bond,P11185,Balaenoptera edeni,peptides,true,22,True
esmc6b_boundary_bond,Q8SWI4,Encephalitozoon cuniculi,propeptides,true,29,False
esmc6b_boundary_bond,Q8SWI4,Encephalitozoon cuniculi,propeptides,fp_pred,21,False
esmc6b_boundary_bond,P21852,Desulfovibrio vulgaris,propeptides,true,15,False
esmc6b_boundary_bond,Q14FH6,Populus alba,propeptides,true,9,False
esmc6b_boundary_bond,A2BDG9,Gasterosteus aculeatus,propeptides,true,30,True
esmc6b_boundary_bond,Q7TSP5,Mus musculus,propeptides,true,26,True
esmc6b_boundary_bond,P0DQM2,Ruminococcus flavefaciens,peptides,true,42,True
esmc6b_boundary_bond,P0DQM2,Ruminococcus flavefaciens,propeptides,true,38,True
esmc6b_boundary_bond,P02070,Bos taurus,peptides,true,7,False
esmc6b_boundary_bond,P04124,Blastochloris viridis,propeptides,true,13,True
esmc6b_boundary_bond,Q2RQ23,Rhodospirillum rubrum,propeptides,true,13,True
esmc6b_boundary_bond,O09209,Agrius convolvuli,peptides,true,35,True
esmc6b_boundary_bond,O09209,Agrius convolvuli,peptides,true,21,True
esmc6b_boundary_bond,O09209,Agrius convolvuli,propeptides,true,24,True
esmc6b_boundary_bond,Q8R5G9,Notomys alexis,peptides,true,15,True
esmc6b_boundary_bond,Q8R5G9,Notomys alexis,propeptides,fp_pred,40,False
esmc6b_boundary_bond,P50899,Cellulomonas fimi,propeptides,true,20,True
esmc6b_boundary_bond,D2Y278,Cyriopagopus hainanus,peptides,true,39,True
esmc6b_boundary_bond,D2Y278,Cyriopagopus hainanus,propeptides,fp_pred,53,False
esmc6b_boundary_bond,D2Y296,Cyriopagopus hainanus,peptides,true,39,True
esmc6b_boundary_bond,D2Y296,Cyriopagopus hainanus,propeptides,fp_pred,53,False
esmc6b_boundary_bond,D2Y268,Cyriopagopus hainanus,peptides,true,39,True
esmc6b_boundary_bond,D2Y268,Cyriopagopus hainanus,propeptides,fp_pred,53,False
esmc6b_boundary_bond,D2Y298,Cyriopagopus hainanus,peptides,true,39,True
esmc6b_boundary_bond,D2Y298,Cyriopagopus hainanus,propeptides,fp_pred,53,False
esmc6b_boundary_bond,D2Y269,Cyriopagopus hainanus,peptides,true,39,True
esmc6b_boundary_bond,D2Y269,Cyriopagopus hainanus,propeptides,fp_pred,53,False
esmc6b_boundary_bond,P34098,Dictyostelium discoideum,propeptides,true,18,False
esmc6b_boundary_bond,P34098,Dictyostelium discoideum,propeptides,fp_pred,14,False
esmc6b_boundary_bond,P34098,Dictyostelium discoideum,propeptides,fp_pred,27,False
esmc6b_boundary_bond,P0DTK0,Chartergellus communis,peptides,true,12,False
esmc6b_boundary_bond,P0DTK0,Chartergellus communis,peptides,fp_pred,18,False
esmc6b_boundary_bond,Q59XB0,Candida albicans,propeptides,true,24,True
esmc6b_boundary_bond,P13276,Manduca sexta,propeptides,true,5,True
esmc6b_boundary_bond,A6H4Q8,Vanderwaltozyma polyspora,propeptides,true,5,False
esmc6b_boundary_bond,Q36258,Yarrowia lipolytica,propeptides,true,6,True
esmc6b_boundary_bond,A0A5C2A2T2,Conus purpurascens,propeptides,true,33,True
esmc6b_boundary_bond,Q5USN8,Viola odorata,peptides,true,30,True
esmc6b_boundary_bond,Q5USN8,Viola odorata,propeptides,fp_pred,59,False
esmc6b_boundary_bond,P02545,Homo sapiens,propeptides,true,15,False
esmc6b_boundary_bond,P01329,Cavia porcellus,peptides,true,30,True
esmc6b_boundary_bond,P01329,Cavia porcellus,peptides,true,21,True
esmc6b_boundary_bond,P01329,Cavia porcellus,propeptides,true,31,True
esmc6b_boundary_bond,P67968,Meleagris gallopavo,peptides,true,30,False
esmc6b_boundary_bond,P67968,Meleagris gallopavo,peptides,true,21,True
esmc6b_boundary_bond,P01328,Hystrix cristata,peptides,true,30,False
esmc6b_boundary_bond,P01328,Hystrix cristata,peptides,true,21,True
esmc6b_boundary_bond,P42633,Anguilla rostrata,peptides,true,30,False
esmc6b_boundary_bond,P42633,Anguilla rostrata,peptides,true,21,True
esmc6b_boundary_bond,P58455,Oldenlandia affinis,peptides,true,30,True
esmc6b_boundary_bond,P58455,Oldenlandia affinis,peptides,true,30,True
esmc6b_boundary_bond,P58455,Oldenlandia affinis,propeptides,true,44,True
esmc6b_boundary_bond,P58455,Oldenlandia affinis,propeptides,true,25,False
esmc6b_boundary_bond,P58455,Oldenlandia affinis,propeptides,true,7,False
esmc6b_boundary_bond,C0HLG4,Urodacus manicatus,peptides,fp_pred,31,False
esmc6b_boundary_bond,C0HLG4,Urodacus manicatus,propeptides,true,14,True
esmc6b_boundary_bond,O04529,Arabidopsis thaliana,propeptides,true,29,True
esmc6b_boundary_bond,P35808,Schistocerca gregaria,peptides,true,8,False
esmc6b_boundary_bond,P35808,Schistocerca gregaria,peptides,true,28,False
esmc6b_boundary_bond,B6KAM0,Toxoplasma gondii,propeptides,true,18,False
esmc6b_boundary_bond,Q94BT2,Arabidopsis thaliana,propeptides,true,26,True
esmc6b_boundary_bond,Q3C256,Actinia equina,peptides,fp_pred,44,False
esmc6b_boundary_bond,Q3C256,Actinia equina,propeptides,true,16,True
esmc6b_boundary_bond,P0DP52,Acinonyx jubatus,propeptides,true,6,False
esmc6b_boundary_bond,P0DMY8,Anemonia viridis,propeptides,true,12,True
esmc6b_boundary_bond,G0W2I1,Bunodosoma granuliferum,peptides,fp_pred,39,False
esmc6b_boundary_bond,G0W2I1,Bunodosoma granuliferum,propeptides,true,17,True
esmc6b_boundary_bond,P26737,Bombyx mori,peptides,true,26,True
esmc6b_boundary_bond,P26737,Bombyx mori,peptides,true,21,True
esmc6b_boundary_bond,P26737,Bombyx mori,peptides,fp_pred,18,False
esmc6b_boundary_bond,P26737,Bombyx mori,propeptides,true,19,False
esmc6b_boundary_bond,Q1G3I0,Arabidopsis thaliana,propeptides,true,25,True
esmc6b_boundary_bond,Q5A1E0,Candida albicans,propeptides,true,24,True
esmc6b_boundary_bond,C0HJI1,Caranx sexfasciatus,peptides,true,30,False
esmc6b_boundary_bond,C0HJI1,Caranx sexfasciatus,peptides,true,21,True
esmc6b_boundary_bond,A0A3S9V8L7,Conus kinoshitai,peptides,true,28,False
esmc6b_boundary_bond,A0A3S9V8L7,Conus kinoshitai,peptides,true,24,True
esmc6b_boundary_bond,A0A3S9V8L7,Conus kinoshitai,peptides,fp_pred,32,False
esmc6b_boundary_bond,A0A3S9V8L7,Conus kinoshitai,propeptides,true,27,False
esmc6b_boundary_bond,A0A3S9V8L7,Conus kinoshitai,propeptides,fp_pred,21,False
esmc6b_boundary_bond,Q8UUG2,Morone chrysops,peptides,true,22,False
esmc6b_boundary_bond,Q8UUG2,Morone chrysops,peptides,fp_pred,6,False
esmc6b_boundary_bond,Q8UUG2,Morone chrysops,propeptides,true,33,False
esmc6b_boundary_bond,P58454,Oldenlandia affinis,peptides,true,29,True
esmc6b_boundary_bond,P58454,Oldenlandia affinis,peptides,true,29,True
esmc6b_boundary_bond,P58454,Oldenlandia affinis,peptides,true,29,True
esmc6b_boundary_bond,P58454,Oldenlandia affinis,propeptides,true,44,True
esmc6b_boundary_bond,P58454,Oldenlandia affinis,propeptides,true,25,False
esmc6b_boundary_bond,P58454,Oldenlandia affinis,propeptides,true,25,False
esmc6b_boundary_bond,P58454,Oldenlandia affinis,propeptides,true,7,False
esmc6b_boundary_bond,Q1EAR5,Coccidioides immitis,propeptides,true,29,True
esmc6b_boundary_bond,P26736,Bombyx mori,peptides,true,27,True
esmc6b_boundary_bond,P26736,Bombyx mori,peptides,true,20,True
esmc6b_boundary_bond,P26736,Bombyx mori,peptides,fp_pred,20,False
esmc6b_boundary_bond,P26736,Bombyx mori,propeptides,true,21,False
esmc6b_boundary_bond,Q9SI57,Arabidopsis thaliana,peptides,true,13,True
esmc6b_boundary_bond,Q9SI57,Arabidopsis thaliana,propeptides,true,7,False
esmc6b_boundary_bond,D2Y293,Cyriopagopus hainanus,peptides,true,39,True
esmc6b_boundary_bond,D2Y293,Cyriopagopus hainanus,propeptides,fp_pred,55,False
esmc6b_boundary_bond,D2Y276,Cyriopagopus hainanus,peptides,true,39,True
esmc6b_boundary_bond,D2Y276,Cyriopagopus hainanus,propeptides,fp_pred,53,False
esmc6b_boundary_bond,D2Y294,Cyriopagopus hainanus,peptides,true,39,True
esmc6b_boundary_bond,D2Y294,Cyriopagopus hainanus,propeptides,fp_pred,53,False
esmc6b_boundary_bond,D2Y265,Cyriopagopus hainanus,peptides,true,39,True
esmc6b_boundary_bond,D2Y265,Cyriopagopus hainanus,propeptides,fp_pred,53,False
esmc6b_boundary_bond,D2Y280,Cyriopagopus hainanus,peptides,true,39,True
esmc6b_boundary_bond,D2Y280,Cyriopagopus hainanus,propeptides,fp_pred,53,False
esmc6b_boundary_bond,D2Y275,Cyriopagopus hainanus,peptides,true,39,True
esmc6b_boundary_bond,D2Y275,Cyriopagopus hainanus,propeptides,fp_pred,53,False
esmc6b_boundary_bond,D2Y2P3,Cyriopagopus hainanus,peptides,true,39,True
esmc6b_boundary_bond,D2Y2P3,Cyriopagopus hainanus,propeptides,fp_pred,53,False
esmc6b_boundary_bond,Q7T273,Danio rerio,peptides,true,25,True
esmc6b_boundary_bond,Q7T273,Danio rerio,propeptides,true,40,True
esmc6b_boundary_bond,A1Z0M0,Larimichthys crocea,peptides,true,21,False
esmc6b_boundary_bond,A1Z0M0,Larimichthys crocea,peptides,fp_pred,26,False
esmc6b_boundary_bond,A1Z0M0,Larimichthys crocea,propeptides,true,40,False
esmc6b_boundary_bond,A1Z0M0,Larimichthys crocea,propeptides,fp_pred,33,False
esmc6b_boundary_bond,Q80T19,Mus musculus,peptides,true,25,True
esmc6b_boundary_bond,Q80T19,Mus musculus,propeptides,true,27,False
esmc6b_boundary_bond,Q80T19,Mus musculus,propeptides,fp_pred,35,False
esmc6b_boundary_bond,P01314,Balaenoptera borealis,peptides,true,30,False
esmc6b_boundary_bond,P01314,Balaenoptera borealis,peptides,true,21,True
esmc6b_boundary_bond,P69046,Lophius piscatorius,peptides,true,30,False
esmc6b_boundary_bond,P69046,Lophius piscatorius,peptides,true,21,True
esmc6b_boundary_bond,P81423,Acipenser gueldenstaedtii,peptides,true,31,False
esmc6b_boundary_bond,P81423,Acipenser gueldenstaedtii,peptides,true,21,True
esmc6b_boundary_bond,P68989,Oncorhynchus gorbuscha,peptides,true,29,False
esmc6b_boundary_bond,P68989,Oncorhynchus gorbuscha,peptides,true,21,True
esmc6b_boundary_bond,P58457,Oldenlandia affinis,peptides,true,29,True
esmc6b_boundary_bond,P58457,Oldenlandia affinis,propeptides,true,47,False
esmc6b_boundary_bond,P58457,Oldenlandia affinis,propeptides,true,7,False
esmc6b_boundary_bond,P58457,Oldenlandia affinis,propeptides,fp_pred,53,False
esmc6b_boundary_bond,P39690,Saccharomyces cerevisiae,propeptides,true,9,False
esmc6b_boundary_bond,Q6Z4G8,Oryza sativa subsp. japonica,propeptides,true,26,True
esmc6b_boundary_bond,Q6Z4G7,Oryza sativa subsp. japonica,propeptides,true,25,True
esmc6b_boundary_bond,Q14126,Homo sapiens,propeptides,true,26,True
esmc6b_boundary_bond,Q9XVX1,Caenorhabditis elegans,peptides,true,7,True
esmc6b_boundary_bond,Q9XVX1,Caenorhabditis elegans,peptides,fp_pred,9,False
esmc6b_boundary_bond,Q9XVX1,Caenorhabditis elegans,propeptides,true,47,True
esmc6b_boundary_bond,Q9XVX1,Caenorhabditis elegans,propeptides,true,10,False
esmc6b_boundary_bond,P34405,Caenorhabditis elegans,peptides,true,10,False
esmc6b_boundary_bond,P34405,Caenorhabditis elegans,peptides,fp_pred,8,False
esmc6b_boundary_bond,P34405,Caenorhabditis elegans,peptides,fp_pred,16,False
esmc6b_boundary_bond,P34405,Caenorhabditis elegans,propeptides,true,12,False
esmc6b_boundary_bond,P34405,Caenorhabditis elegans,propeptides,true,34,True
esmc6b_boundary_bond,Q5A6U1,Candida albicans,propeptides,true,24,True
esmc6b_boundary_bond,P01322,Rattus norvegicus,peptides,true,30,True
esmc6b_boundary_bond,P01322,Rattus norvegicus,peptides,true,21,True
esmc6b_boundary_bond,P01322,Rattus norvegicus,propeptides,true,31,True
esmc6b_boundary_bond,Q26474,Schistocerca americana,propeptides,true,17,True
esmc6b_boundary_bond,P20736,Rhipicephalus microplus,propeptides,true,23,True
esmc6b_boundary_bond,P33720,Samia cynthia,peptides,true,26,True
esmc6b_boundary_bond,P33720,Samia cynthia,peptides,true,21,True
esmc6b_boundary_bond,P33720,Samia cynthia,peptides,fp_pred,29,False
esmc6b_boundary_bond,P33720,Samia cynthia,propeptides,true,29,False
esmc6b_boundary_bond,Q92223,Emericella nidulans,propeptides,true,25,True
esmc6b_boundary_bond,P00410,Saccharomyces cerevisiae,propeptides,true,15,True
esmc6b_boundary_bond,D2Y277,Cyriopagopus hainanus,peptides,true,39,True
esmc6b_boundary_bond,D2Y277,Cyriopagopus hainanus,propeptides,fp_pred,53,False
esmc6b_boundary_bond,D2Y257,Cyriopagopus hainanus,peptides,true,39,True
esmc6b_boundary_bond,D2Y257,Cyriopagopus hainanus,propeptides,fp_pred,53,False
esmc6b_boundary_bond,D2Y259,Cyriopagopus hainanus,peptides,true,39,True
esmc6b_boundary_bond,D2Y259,Cyriopagopus hainanus,propeptides,fp_pred,53,False
esmc6b_boundary_bond,D2Y271,Cyriopagopus hainanus,peptides,true,42,True
