run,protein_id,organism,task,kind,length,matched
esm2_telescoping_segmental,P20840,Saccharomyces cerevisiae,propeptides,true,23,True
esm2_telescoping_segmental,P83580,Atrax robustus,peptides,true,37,True
esm2_telescoping_segmental,P83580,Atrax robustus,propeptides,true,26,True
esm2_telescoping_segmental,P0DMQ0,Hadronyche modesta,peptides,fp_pred,37,False
esm2_telescoping_segmental,P0DMQ0,Hadronyche modesta,propeptides,true,23,True
esm2_telescoping_segmental,A5A3H2,Atrax robustus,peptides,true,37,True
esm2_telescoping_segmental,A5A3H2,Atrax robustus,propeptides,true,19,True
esm2_telescoping_segmental,P0DMQ2,Hadronyche modesta,peptides,fp_pred,37,False
esm2_telescoping_segmental,P0DMQ2,Hadronyche modesta,propeptides,true,23,True
esm2_telescoping_segmental,A5A3H3,Atrax robustus,peptides,true,37,True
esm2_telescoping_segmental,A5A3H3,Atrax robustus,propeptides,true,19,True
esm2_telescoping_segmental,S0F1N6,Hadronyche infensa,peptides,fp_pred,37,False
esm2_telescoping_segmental,S0F1N6,Hadronyche infensa,propeptides,true,18,True
esm2_telescoping_segmental,A5A3H4,Atrax robustus,peptides,true,37,True
esm2_telescoping_segmental,A5A3H4,Atrax robustus,propeptides,true,19,True
esm2_telescoping_segmental,P82357,Pseudacanthotermes spiniger,peptides,true,22,True
esm2_telescoping_segmental,Q93XK2,Pisum sativum,propeptides,true,11,False
esm2_telescoping_segmental,O18496,Styela clava,peptides,true,32,False
esm2_telescoping_segmental,O18496,Styela clava,propeptides,true,26,False
esm2_telescoping_segmental,O18496,Styela clava,propeptides,fp_pred,26,False
esm2_telescoping_segmental,O34344,Bacillus subtilis,peptides,fp_pred,31,False
esm2_telescoping_segmental,O34344,Bacillus subtilis,propeptides,true,21,True
esm2_telescoping_segmental,P23389,Bos taurus,peptides,true,11,True
esm2_telescoping_segmental,P23389,Bos taurus,peptides,true,14,True
esm2_telescoping_segmental,P23389,Bos taurus,peptides,true,13,False
esm2_telescoping_segmental,P23389,Bos taurus,peptides,fp_pred,23,False
esm2_telescoping_segmental,P23389,Bos taurus,peptides,fp_pred,10,False
esm2_telescoping_segmental,Q92340,Schizosaccharomyces pombe,propeptides,true,27,True
esm2_telescoping_segmental,P83615,Streptomyces mobaraensis,propeptides,true,6,False
esm2_telescoping_segmental,P04279,Homo sapiens,peptides,true,31,False
esm2_telescoping_segmental,S0F1N0,Hadronyche infensa,peptides,fp_pred,37,False
esm2_telescoping_segmental,S0F1N0,Hadronyche infensa,propeptides,true,18,True
esm2_telescoping_segmental,P0DMQ4,Hadronyche modesta,peptides,true,36,True
esm2_telescoping_segmental,P0DMQ4,Hadronyche modesta,propeptides,true,13,True
esm2_telescoping_segmental,S0F1P1,Hadronyche versuta,peptides,true,37,True
esm2_telescoping_segmental,S0F1P1,Hadronyche versuta,propeptides,true,13,True
esm2_telescoping_segmental,Q99N14,Mus musculus,peptides,true,11,True
esm2_telescoping_segmental,Q99N14,Mus musculus,propeptides,true,38,True
esm2_telescoping_segmental,Q6ECK6,Oryctolagus cuniculus,peptides,true,10,True
esm2_telescoping_segmental,Q6ECK6,Oryctolagus cuniculus,peptides,true,12,False
esm2_telescoping_segmental,Q6ECK6,Oryctolagus cuniculus,propeptides,true,36,False
esm2_telescoping_segmental,Q6ECK6,Oryctolagus cuniculus,propeptides,true,16,True
esm2_telescoping_segmental,Q6ECK6,Oryctolagus cuniculus,propeptides,fp_pred,13,False
esm2_telescoping_segmental,Q8CH01,Rattus norvegicus,peptides,true,10,True
esm2_telescoping_segmental,Q8CH01,Rattus norvegicus,propeptides,true,38,True
esm2_telescoping_segmental,A6ZZH2,Saccharomyces cerevisiae,propeptides,true,41,True
esm2_telescoping_segmental,Q09982,Caenorhabditis elegans,peptides,true,5,False
esm2_telescoping_segmental,Q09982,Caenorhabditis elegans,peptides,true,5,False
esm2_telescoping_segmental,Q09982,Caenorhabditis elegans,peptides,true,5,False
esm2_telescoping_segmental,Q09982,Caenorhabditis elegans,propeptides,true,32,True
esm2_telescoping_segmental,P69761,Conus victoriae,peptides,true,29,False
esm2_telescoping_segmental,P69761,Conus victoriae,peptides,fp_pred,19,False
esm2_telescoping_segmental,P69761,Conus victoriae,propeptides,true,29,True
esm2_telescoping_segmental,Q9BPA3,Conus ventricosus,peptides,true,27,True
esm2_telescoping_segmental,Q9BPA3,Conus ventricosus,propeptides,true,26,True
esm2_telescoping_segmental,P02957,Glycine max,propeptides,true,9,False
esm2_telescoping_segmental,P02957,Glycine max,propeptides,fp_pred,11,False
esm2_telescoping_segmental,A4QLH5,Lobularia maritima,propeptides,true,9,False
esm2_telescoping_segmental,A4QLH5,Lobularia maritima,propeptides,fp_pred,11,False
esm2_telescoping_segmental,P11185,Balaenoptera edeni,peptides,true,32,False
esm2_telescoping_segmental,P11185,Balaenoptera edeni,peptides,true,22,True
esm2_telescoping_segmental,P11185,Balaenoptera edeni,peptides,fp_pred,27,False
esm2_telescoping_segmental,Q8SWI4,Encephalitozoon cuniculi,propeptides,true,29,False
esm2_telescoping_segmental,Q8SWI4,Encephalitozoon cuniculi,propeptides,fp_pred,21,False
esm2_telescoping_segmental,P21852,Desulfovibrio vulgaris,propeptides,true,15,False
esm2_telescoping_segmental,Q14FH6,Populus alba,propeptides,true,9,False
esm2_telescoping_segmental,Q14FH6,Populus alba,propeptides,fp_pred,11,False
esm2_telescoping_segmental,A2BDG9,Gasterosteus aculeatus,propeptides,true,30,True
esm2_telescoping_segmental,Q7TSP5,Mus musculus,propeptides,true,26,True
esm2_telescoping_segmental,P0DQM2,Ruminococcus flavefaciens,peptides,true,42,True
esm2_telescoping_segmental,P0DQM2,Ruminococcus flavefaciens,propeptides,true,38,True
esm2_telescoping_segmental,P02070,Bos taurus,peptides,true,7,False
esm2_telescoping_segmental,P04124,Blastochloris viridis,propeptides,true,13,False
esm2_telescoping_segmental,Q2RQ23,Rhodospirillum rubrum,propeptides,true,13,False
esm2_telescoping_segmental,O09209,Agrius convolvuli,peptides,true,35,True
esm2_telescoping_segmental,O09209,Agrius convolvuli,peptides,true,21,True
esm2_telescoping_segmental,O09209,Agrius convolvuli,propeptides,true,24,True
esm2_telescoping_segmental,Q8R5G9,Notomys alexis,peptides,true,15,False
esm2_telescoping_segmental,Q8R5G9,Notomys alexis,propeptides,fp_pred,33,False
esm2_telescoping_segmental,D2Y278,Cyriopagopus hainanus,peptides,true,39,False
esm2_telescoping_segmental,D2Y278,Cyriopagopus hainanus,propeptides,fp_pred,2,False
esm2_telescoping_segmental,D2Y278,Cyriopagopus hainanus,propeptides,fp_pred,50,False
esm2_telescoping_segmental,D2Y296,Cyriopagopus hainanus,peptides,true,39,False
esm2_telescoping_segmental,D2Y296,Cyriopagopus hainanus,propeptides,fp_pred,50,False
esm2_telescoping_segmental,D2Y268,Cyriopagopus hainanus,peptides,true,39,False
esm2_telescoping_segmental,D2Y268,Cyriopagopus hainanus,propeptides,fp_pred,2,False
esm2_telescoping_segmental,D2Y268,Cyriopagopus hainanus,propeptides,fp_pred,49,False
esm2_telescoping_segmental,D2Y298,Cyriopagopus hainanus,peptides,true,39,False
esm2_telescoping_segmental,D2Y298,Cyriopagopus hainanus,propeptides,fp_pred,2,False
esm2_telescoping_segmental,D2Y298,Cyriopagopus hainanus,propeptides,fp_pred,49,False
esm2_telescoping_segmental,D2Y269,Cyriopagopus hainanus,peptides,true,39,False
esm2_telescoping_segmental,D2Y269,Cyriopagopus hainanus,propeptides,fp_pred,2,False
esm2_telescoping_segmental,D2Y269,Cyriopagopus hainanus,propeptides,fp_pred,49,False
esm2_telescoping_segmental,P34098,Dictyostelium discoideum,propeptides,true,18,True
esm2_telescoping_segmental,P0DTK0,Chartergellus communis,peptides,true,12,False
esm2_telescoping_segmental,P0DTK0,Chartergellus communis,peptides,fp_pred,18,False
esm2_telescoping_segmental,Q59XB0,Candida albicans,propeptides,true,24,True
esm2_telescoping_segmental,P13276,Manduca sexta,propeptides,true,5,True
esm2_telescoping_segmental,A6H4Q8,Vanderwaltozyma polyspora,propeptides,true,5,False
esm2_telescoping_segmental,Q36258,Yarrowia lipolytica,propeptides,true,6,False
esm2_telescoping_segmental,A0A5C2A2T2,Conus purpurascens,propeptides,true,33,False
esm2_telescoping_segmental,A0A5C2A2T2,Conus purpurascens,propeptides,fp_pred,26,False
esm2_telescoping_segmental,Q5USN8,Viola odorata,peptides,true,30,True
esm2_telescoping_segmental,Q5USN8,Viola odorata,propeptides,fp_pred,9,False
esm2_telescoping_segmental,Q5USN8,Viola odorata,propeptides,fp_pred,49,False
esm2_telescoping_segmental,P02545,Homo sapiens,propeptides,true,15,False
esm2_telescoping_segmental,P01329,Cavia porcellus,peptides,true,30,True
esm2_telescoping_segmental,P01329,Cavia porcellus,peptides,true,21,True
esm2_telescoping_segmental,P01329,Cavia porcellus,propeptides,true,31,True
esm2_telescoping_segmental,P67968,Meleagris gallopavo,peptides,true,30,False
esm2_telescoping_segmental,P67968,Meleagris gallopavo,peptides,true,21,False
esm2_telescoping_segmental,P01328,Hystrix cristata,peptides,true,30,False
esm2_telescoping_segmental,P01328,Hystrix cristata,peptides,true,21,False
esm2_telescoping_segmental,P42633,Anguilla rostrata,peptides,true,30,False
esm2_telescoping_segmental,P42633,Anguilla rostrata,peptides,true,21,False
esm2_telescoping_segmental,P58455,Oldenlandia affinis,peptides,true,30,True
esm2_telescoping_segmental,P58455,Oldenlandia affinis,peptides,true,30,False
esm2_telescoping_segmental,P58455,Oldenlandia affinis,peptides,fp_pred,19,False
esm2_telescoping_segmental,P58455,Oldenlandia affinis,propeptides,true,44,True
esm2_telescoping_segmental,P58455,Oldenlandia affinis,propeptides,true,25,False
esm2_telescoping_segmental,P58455,Oldenlandia affinis,propeptides,true,7,False
esm2_telescoping_segmental,P58455,Oldenlandia affinis,propeptides,fp_pred,15,False
esm2_telescoping_segmental,C0HLG4,Urodacus manicatus,peptides,fp_pred,32,False
esm2_telescoping_segmental,C0HLG4,Urodacus manicatus,propeptides,true,14,True
esm2_telescoping_segmental,O04529,Arabidopsis thaliana,propeptides,true,29,True
esm2_telescoping_segmental,P35808,Schistocerca gregaria,peptides,true,8,True
esm2_telescoping_segmental,P35808,Schistocerca gregaria,peptides,true,28,False
esm2_telescoping_segmental,P35808,Schistocerca gregaria,propeptides,fp_pred,28,False
esm2_telescoping_segmental,B6KAM0,Toxoplasma gondii,propeptides,true,18,False
esm2_telescoping_segmental,Q94BT2,Arabidopsis thaliana,propeptides,true,26,True
esm2_telescoping_segmental,Q3C256,Actinia equina,peptides,fp_pred,19,False
esm2_telescoping_segmental,Q3C256,Actinia equina,propeptides,true,16,True
esm2_telescoping_segmental,P0DP52,Acinonyx jubatus,propeptides,true,6,False
esm2_telescoping_segmental,P0DMY8,Anemonia viridis,peptides,fp_pred,43,False
esm2_telescoping_segmental,P0DMY8,Anemonia viridis,propeptides,true,12,True
esm2_telescoping_segmental,G0W2I1,Bunodosoma granuliferum,peptides,fp_pred,39,False
esm2_telescoping_segmental,G0W2I1,Bunodosoma granuliferum,propeptides,true,17,True
esm2_telescoping_segmental,P26737,Bombyx mori,peptides,true,26,True
esm2_telescoping_segmental,P26737,Bombyx mori,peptides,true,21,True
esm2_telescoping_segmental,P26737,Bombyx mori,propeptides,true,19,True
esm2_telescoping_segmental,Q1G3I0,Arabidopsis thaliana,propeptides,true,25,True
esm2_telescoping_segmental,C0HJI1,Caranx sexfasciatus,peptides,true,30,False
esm2_telescoping_segmental,C0HJI1,Caranx sexfasciatus,peptides,true,21,False
esm2_telescoping_segmental,A0A3S9V8L7,Conus kinoshitai,peptides,true,28,False
esm2_telescoping_segmental,A0A3S9V8L7,Conus kinoshitai,peptides,true,24,True
esm2_telescoping_segmental,A0A3S9V8L7,Conus kinoshitai,peptides,fp_pred,19,False
esm2_telescoping_segmental,A0A3S9V8L7,Conus kinoshitai,propeptides,true,27,True
esm2_telescoping_segmental,A0A3S9V8L7,Conus kinoshitai,propeptides,fp_pred,14,False
esm2_telescoping_segmental,Q8UUG2,Morone chrysops,peptides,true,22,True
esm2_telescoping_segmental,Q8UUG2,Morone chrysops,propeptides,true,33,True
esm2_telescoping_segmental,P58454,Oldenlandia affinis,peptides,true,29,True
esm2_telescoping_segmental,P58454,Oldenlandia affinis,peptides,true,29,True
esm2_telescoping_segmental,P58454,Oldenlandia affinis,peptides,true,29,True
esm2_telescoping_segmental,P58454,Oldenlandia affinis,propeptides,true,44,True
esm2_telescoping_segmental,P58454,Oldenlandia affinis,propeptides,true,25,True
esm2_telescoping_segmental,P58454,Oldenlandia affinis,propeptides,true,25,True
esm2_telescoping_segmental,P58454,Oldenlandia affinis,propeptides,true,7,True
esm2_telescoping_segmental,Q1EAR5,Coccidioides immitis,propeptides,true,29,True
esm2_telescoping_segmental,P26736,Bombyx mori,peptides,true,27,True
esm2_telescoping_segmental,P26736,Bombyx mori,peptides,true,20,True
esm2_telescoping_segmental,P26736,Bombyx mori,propeptides,true,21,True
esm2_telescoping_segmental,Q9SI57,Arabidopsis thaliana,peptides,true,13,True
esm2_telescoping_segmental,Q9SI57,Arabidopsis thaliana,propeptides,true,7,True
esm2_telescoping_segmental,D2Y293,Cyriopagopus hainanus,peptides,true,39,False
esm2_telescoping_segmental,D2Y293,Cyriopagopus hainanus,propeptides,fp_pred,2,False
esm2_telescoping_segmental,D2Y293,Cyriopagopus hainanus,propeptides,fp_pred,50,False
esm2_telescoping_segmental,D2Y276,Cyriopagopus hainanus,peptides,true,39,False
esm2_telescoping_segmental,D2Y276,Cyriopagopus hainanus,propeptides,fp_pred,50,False
esm2_telescoping_segmental,D2Y294,Cyriopagopus hainanus,peptides,true,39,False
esm2_telescoping_segmental,D2Y294,Cyriopagopus hainanus,propeptides,fp_pred,2,False
esm2_telescoping_segmental,D2Y294,Cyriopagopus hainanus,propeptides,fp_pred,49,False
esm2_telescoping_segmental,D2Y265,Cyriopagopus hainanus,peptides,true,39,False
esm2_telescoping_segmental,D2Y265,Cyriopagopus hainanus,propeptides,fp_pred,2,False
esm2_telescoping_segmental,D2Y265,Cyriopagopus hainanus,propeptides,fp_pred,49,False
esm2_telescoping_segmental,D2Y280,Cyriopagopus hainanus,peptides,true,39,False
esm2_telescoping_segmental,D2Y280,Cyriopagopus hainanus,propeptides,fp_pred,50,False
esm2_telescoping_segmental,D2Y275,Cyriopagopus hainanus,peptides,true,39,False
esm2_telescoping_segmental,D2Y275,Cyriopagopus hainanus,propeptides,fp_pred,2,False
esm2_telescoping_segmental,D2Y275,Cyriopagopus hainanus,propeptides,fp_pred,49,False
esm2_telescoping_segmental,D2Y2P3,Cyriopagopus hainanus,peptides,true,39,False
esm2_telescoping_segmental,D2Y2P3,Cyriopagopus hainanus,propeptides,fp_pred,50,False
esm2_telescoping_segmental,Q7T273,Danio rerio,peptides,true,25,True
esm2_telescoping_segmental,Q7T273,Danio rerio,propeptides,true,40,True
esm2_telescoping_segmental,A1Z0M0,Larimichthys crocea,peptides,true,21,False
esm2_telescoping_segmental,A1Z0M0,Larimichthys crocea,peptides,fp_pred,26,False
esm2_telescoping_segmental,A1Z0M0,Larimichthys crocea,propeptides,true,40,False
esm2_telescoping_segmental,A1Z0M0,Larimichthys crocea,propeptides,fp_pred,35,False
esm2_telescoping_segmental,Q80T19,Mus musculus,peptides,true,25,True
esm2_telescoping_segmental,Q80T19,Mus musculus,propeptides,true,27,True
esm2_telescoping_segmental,P01314,Balaenoptera borealis,peptides,true,30,False
esm2_telescoping_segmental,P01314,Balaenoptera borealis,peptides,true,21,False
esm2_telescoping_segmental,P69046,Lophius piscatorius,peptides,true,30,False
esm2_telescoping_segmental,P69046,Lophius piscatorius,peptides,true,21,False
esm2_telescoping_segmental,P81423,Acipenser gueldenstaedtii,peptides,true,31,False
esm2_telescoping_segmental,P81423,Acipenser gueldenstaedtii,peptides,true,21,False
esm2_telescoping_segmental,P68989,Oncorhynchus gorbuscha,peptides,true,29,False
esm2_telescoping_segmental,P68989,Oncorhynchus gorbuscha,peptides,true,21,False
esm2_telescoping_segmental,P58457,Oldenlandia affinis,peptides,true,29,False
esm2_telescoping_segmental,P58457,Oldenlandia affinis,peptides,fp_pred,37,False
esm2_telescoping_segmental,P58457,Oldenlandia affinis,propeptides,true,47,False
esm2_telescoping_segmental,P58457,Oldenlandia affinis,propeptides,true,7,False
esm2_telescoping_segmental,P58457,Oldenlandia affinis,propeptides,fp_pred,50,False
esm2_telescoping_segmental,P58457,Oldenlandia affinis,propeptides,fp_pred,2,False
esm2_telescoping_segmental,P39690,Saccharomyces cerevisiae,peptides,fp_pred,31,False
esm2_telescoping_segmental,P39690,Saccharomyces cerevisiae,propeptides,true,9,False
